player_name,season,market_value_eur,univariate_prediction,multivariate_prediction,encoder_decoder_prediction,univariate_error,multivariate_error,encoder_decoder_error,univariate_mae,multivariate_mae,encoder_decoder_mae,season_encoded,team,position,position_encoded,current_age,log_market_value,market_value_tier_encoded,market_value_source,age_squared,age_decay_factor,career_stage,pos_Defender,pos_Forward,pos_Goalkeeper,pos_Midfielder,matches,minutes_played,minutes_per_match,minutes_played_tier_encoded,goals,assists,shots,passes_total,passes_complete,pass_accuracy_pct,pass_accuracy_tier_encoded,tackles_total,tackles_won,tackle_success_rate,dribbles,interceptions,fouls_committed,goals_per90,assists_per90,shots_per90,goal_contributions_per90,shot_conversion_rate,assist_to_goal_ratio,defensive_actions_per90,dribbles_per90,attacking_output_index,total_injuries,total_days_injured,total_matches_missed,most_common_injury,injury_burden_index,availability_rate,injury_frequency,total_injuries_tier_encoded,total_tweets,total_likes,positive_tweets,negative_tweets,tweet_engagement_rate,social_buzz_score,transfer_attractiveness_score,vader_positive_score,vader_negative_score,vader_compound_score,tb_polarity,tb_subjectivity,positive_count,negative_count,neutral_count,sentiment_label,univariate_error_pct,multivariate_error_pct,encoder_decoder_error_pct,market_value_lag1,market_value_lag2,univariate_lag1
Hakim Petit,2021/22,5980774.0,5980774.0,5980774.0,5980774.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Inter Milan,Forward,4,27,15.6041,1,original,729,0.9048,Prime,0,1,0,0,32,2048,64.0,2,19,11,162,2965,2188,73.8,2,43,18,0.4186,34,1,12,0.835,0.4834,7.1191,1.3184,0.1173,0.5789,1.9336,1.4941,7.4795,2,34,0,Meniscus injury,68,1.0,0.6667,1,3,11440,2,0,3813.3333,11440.0,644.9007,0.1023,0.1015,-0.0306,0.3562,0.4125,1,2,1,Neutral,0.0,0.0,0.0,5980774.0,5980774.0,5980774.0
Hakim Petit,2022/23,5980774.0,5980774.0,5973498.0,5741632.5,0.0,7276.0,239141.5,0.0,7276.0,239141.5,4,Inter Milan,Forward,4,28,15.6041,1,original,784,0.8607,Experienced,0,1,0,0,32,2048,64.0,2,19,11,162,2965,2188,73.8,2,43,18,0.4186,34,1,12,0.835,0.4834,7.1191,1.3184,0.1173,0.5789,1.9336,1.4941,7.4795,2,34,0,Meniscus injury,68,1.0,0.5,1,3,11440,2,0,3813.3333,11440.0,646.5674,0.1285,0.2002,-0.0219,0.1628,0.4156,1,2,1,Neutral,0.0,0.12165647428635921,3.998503538421024,5980774.0,5980774.0,5980774.0
Hakim Petit,2023/24,5980774.0,5980774.0,5793219.0,5780528.5,0.0,187555.0,200245.5,0.0,187555.0,200245.5,5,Inter Milan,Forward,4,29,15.6041,1,original,841,0.8187,Experienced,0,1,0,0,32,2048,64.0,2,19,11,162,2965,2188,73.8,2,43,18,0.4186,34,1,12,0.835,0.4834,7.1191,1.3184,0.1173,0.5789,1.9336,1.4941,7.4795,2,34,0,Meniscus injury,68,1.0,0.4,1,3,11440,2,0,3813.3333,11440.0,647.5674,0.0,0.2475,-0.4028,0.5,0.7,0,3,1,Negative,0.0,3.1359648206127133,3.3481530403668422,5980774.0,5980774.0,5980774.0
Hakim Silva,2019/20,123587991.0,123587991.0,123587991.0,123587991.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Ajax,Midfielder,3,25,18.6325,4,original,625,1.0,Prime,0,0,0,1,31,1891,61.0,2,1,6,10,395,356,90.3,3,47,23,0.4894,94,55,56,0.0476,0.2856,0.4759,0.3332,0.1,6.0,4.8546,4.4738,2.294,0,0,0,,0,1.0,0.0,0,1,287,0,0,287.0,287.0,97.146,0.0827,0.165,-0.1073,-0.0389,0.1833,0,1,2,Negative,0.0,0.0,0.0,123587991.0,123587991.0,123587991.0
Hakim Silva,2020/21,123587991.0,123587991.0,123587991.0,123587991.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Ajax,Midfielder,3,26,18.6325,4,original,676,0.9512,Prime,0,0,0,1,31,1891,61.0,2,1,6,10,395,356,90.3,3,47,23,0.4894,94,55,56,0.0476,0.2856,0.4759,0.3332,0.1,6.0,4.8546,4.4738,2.294,0,0,0,,0,1.0,0.0,0,1,287,0,0,287.0,287.0,97.146,0.0603,0.1637,-0.1675,0.35,0.4833,0,2,1,Negative,0.0,0.0,0.0,123587991.0,123587991.0,123587991.0
Hakim Silva,2021/22,123587991.0,123587991.0,123587991.0,123587991.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Ajax,Midfielder,3,27,18.6325,4,original,729,0.9048,Prime,0,0,0,1,31,1891,61.0,2,1,6,10,395,356,90.3,3,47,23,0.4894,94,55,56,0.0476,0.2856,0.4759,0.3332,0.1,6.0,4.8546,4.4738,2.294,0,0,0,,0,1.0,0.0,0,1,287,0,0,287.0,287.0,97.146,0.1373,0.165,-0.1685,-0.2333,0.1,1,2,0,Negative,0.0,0.0,0.0,123587991.0,123587991.0,123587991.0
Hakim Silva,2022/23,123587991.0,123587992.0,118062840.0,114211472.0,-1.0,5525151.0,9376519.0,1.0,5525151.0,9376519.0,4,Ajax,Midfielder,3,28,18.6325,4,original,784,0.8607,Experienced,0,0,0,1,31,1891,61.0,2,1,6,10,395,356,90.3,3,47,23,0.4894,94,55,56,0.0476,0.2856,0.4759,0.3332,0.1,6.0,4.8546,4.4738,2.294,0,0,0,,0,1.0,0.0,0,1,287,0,0,287.0,287.0,97.146,0.0,0.1853,-0.327,0.0,0.3333,0,2,1,Negative,-8.091400983357672e-07,4.470621223459962,7.586917505707189,123587991.0,123587991.0,123587991.0
Hakim Silva,2023/24,123587991.0,123587992.0,129619936.0,126523168.0,-1.0,-6031945.0,-2935177.0,1.0,6031945.0,2935177.0,5,Ajax,Midfielder,3,29,18.6325,4,original,841,0.8187,Experienced,0,0,0,1,31,1891,61.0,2,1,6,10,395,356,90.3,3,47,23,0.4894,94,55,56,0.0476,0.2856,0.4759,0.3332,0.1,6.0,4.8546,4.4738,2.294,0,0,0,,0,1.0,0.0,0,1,287,0,0,287.0,287.0,97.146,0.108,0.1583,-0.1536,0.05,0.1,1,2,0,Negative,-8.091400983357672e-07,-4.8806885704559395,-2.3749694064128817,123587991.0,123587991.0,123587992.0
Hamza Becker,2019/20,160359013.0,160359013.0,160359013.0,160359013.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Tottenham,Defender,2,25,18.8929,4,original,625,1.0,Prime,1,0,0,0,32,1504,47.0,2,2,1,17,1096,665,60.7,1,66,26,0.3939,157,25,51,0.1197,0.0598,1.0173,0.1795,0.1176,0.5,5.4455,9.3949,3.8059,3,45,0,Hamstring injury,135,1.0,3.0,1,2,5995,1,1,2997.5,5995.0,346.4546,0.0613,0.1153,-0.0012,-0.1417,0.1278,1,1,1,Neutral,0.0,0.0,0.0,160359013.0,160359013.0,160359013.0
Hamza Becker,2020/21,160359013.0,160359013.0,160359013.0,160359013.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Tottenham,Defender,2,26,18.8929,4,original,676,0.9512,Prime,1,0,0,0,32,1504,47.0,2,2,1,17,1096,665,60.7,1,66,26,0.3939,157,25,51,0.1197,0.0598,1.0173,0.1795,0.1176,0.5,5.4455,9.3949,3.8059,3,45,0,Hamstring injury,135,1.0,1.5,1,2,5995,1,1,2997.5,5995.0,361.4546,0.0,0.1853,-0.327,0.0,0.3333,0,2,1,Negative,0.0,0.0,0.0,160359013.0,160359013.0,160359013.0
Hamza Becker,2021/22,160359013.0,160359013.0,160359013.0,160359013.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Tottenham,Defender,2,27,18.8929,4,original,729,0.9048,Prime,1,0,0,0,32,1504,47.0,2,2,1,17,1096,665,60.7,1,66,26,0.3939,157,25,51,0.1197,0.0598,1.0173,0.1795,0.1176,0.5,5.4455,9.3949,3.8059,3,45,0,Hamstring injury,135,1.0,1.0,1,2,5995,1,1,2997.5,5995.0,366.4546,0.0,0.149,-0.2864,-0.1667,0.1833,0,2,1,Negative,0.0,0.0,0.0,160359013.0,160359013.0,160359013.0
Hamza Becker,2022/23,160359013.0,160359008.0,159974224.0,150258208.0,5.0,384789.0,10100805.0,5.0,384789.0,10100805.0,4,Tottenham,Defender,2,28,18.8929,4,original,784,0.8607,Experienced,1,0,0,0,32,1504,47.0,2,2,1,17,1096,665,60.7,1,66,26,0.3939,157,25,51,0.1197,0.0598,1.0173,0.1795,0.1176,0.5,5.4455,9.3949,3.8059,3,45,0,Hamstring injury,135,1.0,0.75,1,2,5995,1,1,2997.5,5995.0,368.9546,0.0,0.2523,-0.4503,0.0417,0.5648,0,3,0,Negative,3.1180037063585335e-06,0.2399547056331988,6.298869485440963,160359013.0,160359013.0,160359013.0
Hamza Becker,2023/24,160359013.0,160359008.0,163907232.0,166606464.0,5.0,-3548219.0,-6247451.0,5.0,3548219.0,6247451.0,5,Tottenham,Defender,2,29,18.8929,4,original,841,0.8187,Experienced,1,0,0,0,32,1504,47.0,2,2,1,17,1096,665,60.7,1,66,26,0.3939,157,25,51,0.1197,0.0598,1.0173,0.1795,0.1176,0.5,5.4455,9.3949,3.8059,3,45,0,Hamstring injury,135,1.0,0.6,1,2,5995,1,1,2997.5,5995.0,370.4546,0.108,0.0,0.1133,0.2111,0.4556,1,0,2,Positive,3.1180037063585335e-06,-2.212671998594354,-3.895915074658666,160359013.0,160359013.0,160359008.0
Hamza Grujic,2019/20,15760494.0,15760494.0,15760494.0,15760494.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Galatasaray,Midfielder,3,25,16.573,2,original,625,1.0,Prime,0,0,0,1,14,826,59.0,1,5,5,33,2986,2233,74.8,2,11,4,0.3636,88,57,31,0.5448,0.5448,3.5956,1.0896,0.1515,1.0,7.4092,9.5884,7.3983,3,75,0,Foot injury,225,1.0,3.0,1,4,7470,3,0,1867.5,7470.0,425.1835,0.0,0.2396,-0.3628,0.025,0.3389,0,5,0,Negative,0.0,0.0,0.0,15760494.0,15760494.0,15760494.0
Hamza Grujic,2020/21,15760494.0,15760494.0,15760494.0,15760494.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Galatasaray,Midfielder,3,26,16.573,2,original,676,0.9512,Prime,0,0,0,1,14,826,59.0,1,5,5,33,2986,2233,74.8,2,11,4,0.3636,88,57,31,0.5448,0.5448,3.5956,1.0896,0.1515,1.0,7.4092,9.5884,7.3983,3,75,0,Foot injury,225,1.0,1.5,1,4,7470,3,0,1867.5,7470.0,440.1835,0.0532,0.1396,-0.1011,0.2952,0.4169,1,2,2,Negative,0.0,0.0,0.0,15760494.0,15760494.0,15760494.0
Hamza Grujic,2021/22,15760494.0,15760494.0,15760494.0,15760494.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Galatasaray,Midfielder,3,27,16.573,2,original,729,0.9048,Prime,0,0,0,1,14,826,59.0,1,5,5,33,2986,2233,74.8,2,11,4,0.3636,88,57,31,0.5448,0.5448,3.5956,1.0896,0.1515,1.0,7.4092,9.5884,7.3983,3,75,0,Foot injury,225,1.0,1.0,1,4,7470,3,0,1867.5,7470.0,445.1835,0.1878,0.1236,0.0539,0.4017,0.4376,2,3,0,Positive,0.0,0.0,0.0,15760494.0,15760494.0,15760494.0
Hamza Grujic,2022/23,15760494.0,15760494.0,16134159.0,15192215.0,0.0,-373665.0,568279.0,0.0,373665.0,568279.0,4,Galatasaray,Midfielder,3,28,16.573,2,original,784,0.8607,Experienced,0,0,0,1,14,826,59.0,1,5,5,33,2986,2233,74.8,2,11,4,0.3636,88,57,31,0.5448,0.5448,3.5956,1.0896,0.1515,1.0,7.4092,9.5884,7.3983,3,75,0,Foot injury,225,1.0,0.75,1,4,7470,3,0,1867.5,7470.0,447.6835,0.1436,0.0892,0.2051,0.2436,0.3602,3,1,1,Positive,0.0,-2.3708963455779783,3.605717967614596,15760494.0,15760494.0,15760494.0
Hamza Grujic,2023/24,15760494.0,15760494.0,15986348.0,14475276.0,0.0,-225854.0,1285218.0,0.0,225854.0,1285218.0,5,Galatasaray,Midfielder,3,29,16.573,2,original,841,0.8187,Experienced,0,0,0,1,14,826,59.0,1,5,5,33,2986,2233,74.8,2,11,4,0.3636,88,57,31,0.5448,0.5448,3.5956,1.0896,0.1515,1.0,7.4092,9.5884,7.3983,3,75,0,Foot injury,225,1.0,0.6,1,4,7470,3,0,1867.5,7470.0,449.1835,0.164,0.102,0.0801,0.335,0.46,3,2,0,Positive,0.0,-1.4330387465622114,8.154680420887797,15760494.0,15760494.0,15760494.0
Hamza Jesus,2019/20,56976936.0,56976936.0,56976936.0,56976936.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Ajax,Defender,2,25,17.8582,3,original,625,1.0,Prime,1,0,0,0,12,816,68.0,1,5,1,31,1274,1063,83.5,2,67,40,0.597,163,40,38,0.5515,0.1103,3.4191,0.6618,0.1613,0.2,11.8015,17.9779,8.9779,0,0,0,,0,1.0,0.0,0,5,7316,5,0,1463.2,7316.0,455.0332,0.0743,0.2067,-0.1819,0.6071,0.725,2,5,0,Negative,0.0,0.0,0.0,56976936.0,56976936.0,56976936.0
Hamza Jesus,2020/21,56976936.0,56976936.0,56976936.0,56976936.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Ajax,Defender,2,26,17.8582,3,original,676,0.9512,Prime,1,0,0,0,12,816,68.0,1,5,1,31,1274,1063,83.5,2,67,40,0.597,163,40,38,0.5515,0.1103,3.4191,0.6618,0.1613,0.2,11.8015,17.9779,8.9779,0,0,0,,0,1.0,0.0,0,5,7316,5,0,1463.2,7316.0,455.0332,0.1737,0.1274,0.1486,0.3906,0.4723,3,2,2,Positive,0.0,0.0,0.0,56976936.0,56976936.0,56976936.0
Hamza Jesus,2021/22,56976936.0,56976936.0,56976936.0,56976936.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Ajax,Defender,2,27,17.8582,3,original,729,0.9048,Prime,1,0,0,0,12,816,68.0,1,5,1,31,1274,1063,83.5,2,67,40,0.597,163,40,38,0.5515,0.1103,3.4191,0.6618,0.1613,0.2,11.8015,17.9779,8.9779,0,0,0,,0,1.0,0.0,0,5,7316,5,0,1463.2,7316.0,455.0332,0.1003,0.0956,0.0455,0.4119,0.5197,2,3,2,Neutral,0.0,0.0,0.0,56976936.0,56976936.0,56976936.0
Hamza Jesus,2022/23,56976936.0,56976936.0,54871824.0,60089556.0,0.0,2105112.0,-3112620.0,0.0,2105112.0,3112620.0,4,Ajax,Defender,2,28,17.8582,3,original,784,0.8607,Experienced,1,0,0,0,12,816,68.0,1,5,1,31,1274,1063,83.5,2,67,40,0.597,163,40,38,0.5515,0.1103,3.4191,0.6618,0.1613,0.2,11.8015,17.9779,8.9779,0,0,0,,0,1.0,0.0,0,5,7316,5,0,1463.2,7316.0,455.0332,0.1703,0.1537,0.0856,0.4289,0.4361,3,2,2,Positive,0.0,3.6946738642689763,-5.462947227226342,56976936.0,56976936.0,56976936.0
Hamza Jesus,2023/24,56976936.0,56976936.0,55957452.0,60872020.0,0.0,1019484.0,-3895084.0,0.0,1019484.0,3895084.0,5,Ajax,Defender,2,29,17.8582,3,original,841,0.8187,Experienced,1,0,0,0,12,816,68.0,1,5,1,31,1274,1063,83.5,2,67,40,0.597,163,40,38,0.5515,0.1103,3.4191,0.6618,0.1613,0.2,11.8015,17.9779,8.9779,0,0,0,,0,1.0,0.0,0,5,7316,5,0,1463.2,7316.0,455.0332,0.1234,0.1307,0.0004,0.2071,0.2976,3,4,0,Neutral,0.0,1.7892923938680663,-6.836246743133981,56976936.0,56976936.0,56976936.0
Hamza Lopez,2019/20,50025595.0,50025595.0,50025595.0,50025595.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Napoli,Forward,4,25,17.728,3,original,625,1.0,Prime,0,1,0,0,27,1728,64.0,2,14,11,116,822,717,87.3,3,18,8,0.4444,6,78,39,0.7292,0.5729,6.0417,1.3021,0.1207,0.7857,5.0,0.3125,6.4479,2,54,5,Foot injury,108,0.8438,2.0,1,4,13460,2,1,3365.0,13460.0,738.5367,0.0,0.139,-0.2452,0.2083,0.4167,0,2,2,Negative,0.0,0.0,0.0,50025595.0,50025595.0,50025595.0
Hamza Lopez,2020/21,50025595.0,50025595.0,50025595.0,50025595.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Napoli,Forward,4,26,17.728,3,original,676,0.9512,Prime,0,1,0,0,27,1728,64.0,2,14,11,116,822,717,87.3,3,18,8,0.4444,6,78,39,0.7292,0.5729,6.0417,1.3021,0.1207,0.7857,5.0,0.3125,6.4479,2,54,5,Foot injury,108,0.8438,1.0,1,4,13460,2,1,3365.0,13460.0,748.5367,0.1118,0.1332,0.0059,0.1732,0.242,1,2,1,Neutral,0.0,0.0,0.0,50025595.0,50025595.0,50025595.0
Hamza Lopez,2021/22,50025595.0,50025595.0,50025595.0,50025595.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Napoli,Forward,4,27,17.728,3,original,729,0.9048,Prime,0,1,0,0,27,1728,64.0,2,14,11,116,822,717,87.3,3,18,8,0.4444,6,78,39,0.7292,0.5729,6.0417,1.3021,0.1207,0.7857,5.0,0.3125,6.4479,2,54,5,Foot injury,108,0.8438,0.6667,1,4,13460,2,1,3365.0,13460.0,751.87,0.067,0.156,-0.1054,0.0275,0.4888,1,2,1,Negative,0.0,0.0,0.0,50025595.0,50025595.0,50025595.0
Hamza Lopez,2022/23,50025595.0,50025596.0,52355972.0,46061896.0,-1.0,-2330377.0,3963699.0,1.0,2330377.0,3963699.0,4,Napoli,Forward,4,28,17.728,3,original,784,0.8607,Experienced,0,1,0,0,27,1728,64.0,2,14,11,116,822,717,87.3,3,18,8,0.4444,6,78,39,0.7292,0.5729,6.0417,1.3021,0.1207,0.7857,5.0,0.3125,6.4479,2,54,5,Foot injury,108,0.8438,0.5,1,4,13460,2,1,3365.0,13460.0,753.5367,0.17,0.1188,0.0697,0.2875,0.35,2,2,0,Positive,-1.9989766838560005e-06,-4.658369287594295,7.923341882823346,50025595.0,50025595.0,50025595.0
Hamza Lopez,2023/24,50025595.0,50025596.0,47950984.0,53321112.0,-1.0,2074611.0,-3295517.0,1.0,2074611.0,3295517.0,5,Napoli,Forward,4,29,17.728,3,original,841,0.8187,Experienced,0,1,0,0,27,1728,64.0,2,14,11,116,822,717,87.3,3,18,8,0.4444,6,78,39,0.7292,0.5729,6.0417,1.3021,0.1207,0.7857,5.0,0.3125,6.4479,2,54,5,Foot injury,108,0.8438,0.4,1,4,13460,2,1,3365.0,13460.0,754.5367,0.0,0.1588,-0.2514,0.2083,0.4167,0,2,2,Negative,-1.9989766838560005e-06,4.147099017071181,-6.5876616442510745,50025595.0,50025595.0,50025596.0
Hamza Maksimovic,2019/20,158649164.0,158649164.0,158649164.0,158649164.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Real Sociedad,Defender,2,25,18.8822,4,original,625,1.0,Prime,1,0,0,0,8,384,48.0,1,1,4,8,256,184,72.0,2,107,47,0.4393,115,60,1,0.2344,0.9375,1.875,1.1719,0.125,4.0,39.1406,26.9531,11.6016,3,68,4,Foot injury,204,0.6667,3.0,1,3,7135,1,1,2378.3333,7135.0,416.8501,0.149,0.112,0.1412,0.231,0.3226,1,1,1,Positive,0.0,0.0,0.0,158649164.0,158649164.0,158649164.0
Hamza Maksimovic,2020/21,158649164.0,158649164.0,158649164.0,158649164.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Real Sociedad,Defender,2,26,18.8822,4,original,676,0.9512,Prime,1,0,0,0,8,384,48.0,1,1,4,8,256,184,72.0,2,107,47,0.4393,115,60,1,0.2344,0.9375,1.875,1.1719,0.125,4.0,39.1406,26.9531,11.6016,3,68,4,Foot injury,204,0.6667,1.5,1,3,7135,1,1,2378.3333,7135.0,431.8501,0.0,0.0927,-0.1335,0.3278,0.3222,0,1,2,Negative,0.0,0.0,0.0,158649164.0,158649164.0,158649164.0
Hamza Maksimovic,2021/22,158649164.0,158649164.0,158649164.0,158649164.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Real Sociedad,Defender,2,27,18.8822,4,original,729,0.9048,Prime,1,0,0,0,8,384,48.0,1,1,4,8,256,184,72.0,2,107,47,0.4393,115,60,1,0.2344,0.9375,1.875,1.1719,0.125,4.0,39.1406,26.9531,11.6016,3,68,4,Foot injury,204,0.6667,1.0,1,3,7135,1,1,2378.3333,7135.0,436.8501,0.0,0.17,-0.3094,0.0583,0.2667,0,2,1,Negative,0.0,0.0,0.0,158649164.0,158649164.0,158649164.0
Hamza Maksimovic,2022/23,158649164.0,158649168.0,161496592.0,151680480.0,-4.0,-2847428.0,6968684.0,4.0,2847428.0,6968684.0,4,Real Sociedad,Defender,2,28,18.8822,4,original,784,0.8607,Experienced,1,0,0,0,8,384,48.0,1,1,4,8,256,184,72.0,2,107,47,0.4393,115,60,1,0.2344,0.9375,1.875,1.1719,0.125,4.0,39.1406,26.9531,11.6016,3,68,4,Foot injury,204,0.6667,0.75,1,3,7135,1,1,2378.3333,7135.0,439.3501,0.1447,0.132,0.0248,0.0694,0.4794,1,1,1,Neutral,-2.5212865129167244e-06,-1.7947954532253605,4.392512245494642,158649164.0,158649164.0,158649164.0
Hamza Maksimovic,2023/24,158649164.0,158649168.0,154742240.0,142820240.0,-4.0,3906924.0,15828924.0,4.0,3906924.0,15828924.0,5,Real Sociedad,Defender,2,29,18.8822,4,original,841,0.8187,Experienced,1,0,0,0,8,384,48.0,1,1,4,8,256,184,72.0,2,107,47,0.4393,115,60,1,0.2344,0.9375,1.875,1.1719,0.125,4.0,39.1406,26.9531,11.6016,3,68,4,Foot injury,204,0.6667,0.6,1,3,7135,1,1,2378.3333,7135.0,440.8501,0.108,0.0533,0.0229,-0.0667,0.2333,1,1,1,Neutral,-2.5212865129167244e-06,2.462618697047665,9.977313148795961,158649164.0,158649164.0,158649168.0
Hamza Milinkovic,2019/20,56807255.0,56807255.0,56807255.0,56807255.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Benfica,Defender,2,25,17.8552,3,original,625,1.0,Prime,1,0,0,0,13,767,59.0,1,2,1,10,614,477,77.8,2,74,54,0.7297,134,4,42,0.2347,0.1173,1.1734,0.352,0.2,0.5,9.1525,15.7236,6.2425,1,44,5,Ankle sprain,44,0.7222,1.0,1,3,10213,2,1,3404.3333,10213.0,582.6752,0.063,0.218,-0.225,0.6,0.6188,1,3,0,Negative,0.0,0.0,0.0,56807255.0,56807255.0,56807255.0
Hamza Milinkovic,2020/21,56807255.0,56807255.0,56807255.0,56807255.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Benfica,Defender,2,26,17.8552,3,original,676,0.9512,Prime,1,0,0,0,13,767,59.0,1,2,1,10,614,477,77.8,2,74,54,0.7297,134,4,42,0.2347,0.1173,1.1734,0.352,0.2,0.5,9.1525,15.7236,6.2425,1,44,5,Ankle sprain,44,0.7222,0.5,1,3,10213,2,1,3404.3333,10213.0,587.6752,0.1655,0.0695,0.1785,0.2146,0.3095,2,1,1,Positive,0.0,0.0,0.0,56807255.0,56807255.0,56807255.0
Hamza Milinkovic,2021/22,56807255.0,56807255.0,56807255.0,56807255.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Benfica,Defender,2,27,17.8552,3,original,729,0.9048,Prime,1,0,0,0,13,767,59.0,1,2,1,10,614,477,77.8,2,74,54,0.7297,134,4,42,0.2347,0.1173,1.1734,0.352,0.2,0.5,9.1525,15.7236,6.2425,1,44,5,Ankle sprain,44,0.7222,0.3333,1,3,10213,2,1,3404.3333,10213.0,589.3419,0.057,0.1528,-0.1924,0.0312,0.4361,1,3,0,Negative,0.0,0.0,0.0,56807255.0,56807255.0,56807255.0
Hamza Milinkovic,2022/23,56807255.0,56807256.0,56462316.0,55233616.0,-1.0,344939.0,1573639.0,1.0,344939.0,1573639.0,4,Benfica,Defender,2,28,17.8552,3,original,784,0.8607,Experienced,1,0,0,0,13,767,59.0,1,2,1,10,614,477,77.8,2,74,54,0.7297,134,4,42,0.2347,0.1173,1.1734,0.352,0.2,0.5,9.1525,15.7236,6.2425,1,44,5,Ankle sprain,44,0.7222,0.25,1,3,10213,2,1,3404.3333,10213.0,590.1752,0.17,0.1188,0.0697,0.2875,0.35,2,2,0,Positive,-1.7603385032362766e-06,0.607209402967818,2.7701373218942313,56807255.0,56807255.0,56807255.0
Hamza Milinkovic,2023/24,56807255.0,56807256.0,54785068.0,54409228.0,-1.0,2022187.0,2398027.0,1.0,2022187.0,2398027.0,5,Benfica,Defender,2,29,17.8552,3,original,841,0.8187,Experienced,1,0,0,0,13,767,59.0,1,2,1,10,614,477,77.8,2,74,54,0.7297,134,4,42,0.2347,0.1173,1.1734,0.352,0.2,0.5,9.1525,15.7236,6.2425,1,44,5,Ankle sprain,44,0.7222,0.2,1,3,10213,2,1,3404.3333,10213.0,590.6752,0.067,0.1105,0.0041,0.5271,0.6653,1,2,1,Neutral,-1.7603385032362766e-06,3.5597336368438564,4.221339259900179,56807255.0,56807255.0,56807256.0
Hamza Pavlovic,2019/20,3843786.0,3843786.0,3843786.0,3843786.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Benfica,Defender,2,25,15.162,1,original,625,1.0,Prime,1,0,0,0,27,1863,69.0,2,7,10,52,885,596,67.4,1,98,72,0.7347,13,33,48,0.3382,0.4831,2.5121,0.8213,0.1346,1.4286,6.3285,0.628,3.4251,2,29,4,Hamstring injury,58,0.871,2.0,1,5,7841,3,0,1568.2,7841.0,442.0865,0.2266,0.0672,0.3219,0.3969,0.4895,3,1,1,Positive,0.0,0.0,0.0,3843786.0,3843786.0,3843786.0
Hamza Pavlovic,2020/21,3843786.0,3843786.0,3843786.0,3843786.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Benfica,Defender,2,26,15.162,1,original,676,0.9512,Prime,1,0,0,0,27,1863,69.0,2,7,10,52,885,596,67.4,1,98,72,0.7347,13,33,48,0.3382,0.4831,2.5121,0.8213,0.1346,1.4286,6.3285,0.628,3.4251,2,29,4,Hamstring injury,58,0.871,1.0,1,5,7841,3,0,1568.2,7841.0,452.0865,0.09,0.0976,0.0943,0.2102,0.2936,2,1,2,Positive,0.0,0.0,0.0,3843786.0,3843786.0,3843786.0
Hamza Pavlovic,2021/22,3843786.0,3843786.0,3843786.0,3843786.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Benfica,Defender,2,27,15.162,1,original,729,0.9048,Prime,1,0,0,0,27,1863,69.0,2,7,10,52,885,596,67.4,1,98,72,0.7347,13,33,48,0.3382,0.4831,2.5121,0.8213,0.1346,1.4286,6.3285,0.628,3.4251,2,29,4,Hamstring injury,58,0.871,0.6667,1,5,7841,3,0,1568.2,7841.0,455.4198,0.1892,0.1554,0.1098,0.3286,0.5036,3,2,0,Positive,0.0,0.0,0.0,3843786.0,3843786.0,3843786.0
Hamza Pavlovic,2022/23,3843786.0,3843786.0,3999832.5,3733123.75,0.0,-156046.5,110662.25,0.0,156046.5,110662.25,4,Benfica,Defender,2,28,15.162,1,original,784,0.8607,Experienced,1,0,0,0,27,1863,69.0,2,7,10,52,885,596,67.4,1,98,72,0.7347,13,33,48,0.3382,0.4831,2.5121,0.8213,0.1346,1.4286,6.3285,0.628,3.4251,2,29,4,Hamstring injury,58,0.871,0.5,1,5,7841,3,0,1568.2,7841.0,457.0865,0.0782,0.1638,-0.1238,0.0919,0.1602,1,3,1,Negative,0.0,-4.059707262655293,2.8789901729726437,3843786.0,3843786.0,3843786.0
