player_name,player_id,club_id,age,date,market_value_eur
Matteo Rodrigues,582065,714,19,26-11-2021,73554978
Matteo Rodrigues,582065,714,20,15-01-2022,115689212
Matteo Rodrigues,582065,714,21,14-10-2023,77129392
Kevin Sousa,582066,654,19,10-11-2017,66616342
Kevin Sousa,582066,654,20,28-09-2018,67939003
Kevin Sousa,582066,654,21,09-11-2019,66564231
Kevin Sousa,582066,654,22,10-11-2020,94725257
Kevin Sousa,582066,654,23,25-03-2021,89301376
Kevin Sousa,582066,654,24,11-09-2022,104885435
Marco Tadic,582067,1063,19,22-05-2016,67043529
Marco Tadic,582067,1063,20,28-08-2017,62875244
Nemanja Thomas,582068,801,19,07-05-2016,72788338
Nemanja Thomas,582068,801,20,11-09-2017,80118987
Achraf Grujic,582069,1066,21,05-06-2019,14313301
Achraf Grujic,582069,1066,22,25-07-2020,13777340
Achraf Grujic,582069,1066,23,28-03-2021,21106162
Julian Keita,582070,1349,22,26-07-2019,21589988
Julian Keita,582070,1349,23,09-04-2020,26164948
Julian Keita,582070,1349,24,16-05-2021,34994755
Julian Keita,582070,1349,25,10-06-2022,24873082
Julian Keita,582070,1349,26,27-12-2023,43394856
Federico Kowalski,582071,745,21,14-01-2018,60858769
Federico Kowalski,582071,745,22,13-01-2019,73328067
Federico Kowalski,582071,745,23,12-11-2020,100878527
Federico Kowalski,582071,745,24,15-05-2021,111095096
Federico Kowalski,582071,745,25,23-04-2022,41330273
Federico Kowalski,582071,745,26,23-05-2023,55984846
Hugo Wojcik,582072,703,17,11-09-2017,50626991
Hugo Wojcik,582072,703,18,07-04-2018,56904176
Hugo Wojcik,582072,703,19,15-05-2019,66607919
Hugo Wojcik,582072,703,20,08-03-2020,42417922
Hugo Wojcik,582072,703,21,16-12-2021,57023892
Achraf Sorensen,582073,1314,17,23-08-2021,63565119
Achraf Sorensen,582073,1314,18,20-10-2022,63561206
Achraf Sorensen,582073,1314,19,04-01-2023,70081556
Achraf Sorensen,582073,1314,20,09-09-2024,98157830
Achraf Sorensen,582073,1314,21,10-02-2025,76612300
Jonas Bruno,582074,1066,18,28-03-2017,18523391
Jonas Bruno,582074,1066,19,19-04-2018,21041151
Jonas Bruno,582074,1066,20,15-04-2019,23432604
Jonas Bruno,582074,1066,21,18-11-2020,20308105
Jonas Bruno,582074,1066,22,17-05-2021,18843127
Phil Grujic,582075,1512,19,23-12-2021,3432900
Phil Grujic,582075,1512,20,28-06-2022,4104455
Kevin Cisse,582076,1953,20,15-06-2016,60339681
Kevin Cisse,582076,1953,21,22-12-2017,62343250
Kevin Cisse,582076,1953,22,20-12-2018,60776159
Kevin Cisse,582076,1953,23,05-02-2019,124498012
Filip Kone,582077,1415,23,27-09-2018,55633817
Filip Kone,582077,1415,24,17-06-2019,51412019
Filip Kone,582077,1415,25,14-01-2020,45714691
Filip Kone,582077,1415,26,28-06-2021,117746493
Filip Kone,582077,1415,27,16-05-2022,121661097
Marco Larsen,582078,1277,18,18-02-2020,45295511
Marco Larsen,582078,1277,19,26-09-2021,50400540
James Coulibaly,582079,1833,24,25-11-2019,12274955
James Coulibaly,582079,1833,25,09-08-2020,13163400
James Coulibaly,582079,1833,26,24-03-2021,14331176
Carlos Romano,582080,1432,18,17-12-2016,44849489
Carlos Romano,582080,1432,19,14-01-2017,53630276
Carlos Romano,582080,1432,20,10-01-2018,50448659
Carlos Romano,582080,1432,21,13-01-2019,68117250
Carlos Romano,582080,1432,22,11-07-2020,29874937
Carlos Romano,582080,1432,23,28-04-2021,36606770
Bukayo Moreau,582081,1296,25,19-06-2018,44338097
Bukayo Moreau,582081,1296,26,23-10-2019,55746174
Bukayo Moreau,582081,1296,27,25-03-2020,40950735
Antoine Perez,582082,522,19,28-01-2015,41903708
Antoine Perez,582082,522,20,18-06-2016,50778296
Antoine Pedersen,582083,241,22,06-07-2016,44451077
Antoine Pedersen,582083,241,23,08-04-2017,57626440
Antoine Pedersen,582083,241,24,01-03-2018,64966645
Luca Rossi,582084,1897,18,28-12-2021,59507608
Luca Rossi,582084,1897,19,07-07-2022,73889123
Luca Rossi,582084,1897,20,15-07-2023,50332833
Luca Rossi,582084,1897,21,25-07-2024,55914710
Luca Rossi,582084,1897,22,04-02-2025,99133095
Sergej Coulibaly,582085,458,25,04-08-2015,68508569
Sergej Coulibaly,582085,458,26,12-12-2016,81953841
Sergej Coulibaly,582085,458,27,14-04-2017,115448949
Ivan Grujic,582086,530,25,04-08-2017,12685758
Ivan Grujic,582086,530,26,13-07-2018,11499109
Ivan Grujic,582086,530,27,28-02-2019,14257034
Ivan Grujic,582086,530,28,10-02-2020,14346966
Ivan Grujic,582086,530,29,28-11-2021,16857097
Hamza Vlahovic,582087,715,18,01-05-2020,31284021
Hamza Vlahovic,582087,715,19,11-01-2021,37285911
Hamza Vlahovic,582087,715,20,08-03-2022,28609200
Hamza Vlahovic,582087,715,21,05-09-2023,44641932
Hamza Vlahovic,582087,715,22,23-08-2024,26826901
Davide Ricci,582088,1661,17,22-05-2019,5733258
Davide Ricci,582088,1661,18,14-03-2020,6012362
Davide Ricci,582088,1661,19,06-09-2021,6535765
Jakub Diallo,582089,410,22,07-05-2015,24875911
Jakub Diallo,582089,410,23,12-05-2016,26404827
Jakub Diallo,582089,410,24,01-01-2017,32827794
Erling Schmidt,582090,779,24,02-09-2015,4324787
Erling Schmidt,582090,779,25,20-12-2016,4544549
Erling Schmidt,582090,779,26,06-02-2017,5329355
Benjamin Kone,582091,130,20,04-08-2015,47297212
Benjamin Kone,582091,130,21,14-09-2016,51354051
Benjamin Kone,582091,130,22,28-10-2017,54776508
Benjamin Kone,582091,130,23,01-05-2018,86683212
Benjamin Kone,582091,130,24,09-03-2019,66885820
Mathias Costa,582092,761,22,24-10-2019,72975706
Mathias Costa,582092,761,23,08-09-2020,71407811
Leroy Cisse,582093,365,20,23-07-2020,19638848
Leroy Cisse,582093,365,21,20-02-2021,19892580
Mateo Milinkovic,582094,611,21,15-11-2016,30863191
Mateo Milinkovic,582094,611,22,17-10-2017,35070271
Mateo Milinkovic,582094,611,23,09-03-2018,51762913
Mateo Milinkovic,582094,611,24,12-11-2019,33840848
Arkadiusz Meyer,582095,397,17,26-04-2020,78261531
Arkadiusz Meyer,582095,397,18,01-03-2021,101099204
Arkadiusz Meyer,582095,397,19,27-04-2022,104195448
Arkadiusz Meyer,582095,397,20,11-01-2023,70274572
Arkadiusz Meyer,582095,397,21,16-06-2024,127077813
Aleksandar Moreau,582096,484,23,09-09-2018,77970671
Aleksandar Moreau,582096,484,24,24-05-2019,83892169
Aleksandar Moreau,582096,484,25,17-06-2020,105312811
Rodrygo Zielinski,582097,790,21,15-11-2017,25507366
Rodrygo Zielinski,582097,790,22,28-06-2018,23941248
Rodrygo Zielinski,582097,790,23,09-02-2019,37056252
Rodrygo Zielinski,582097,790,24,14-11-2020,45500223
Rodrygo Zielinski,582097,790,25,18-03-2021,17504401
Przemyslaw Wilson,582098,293,24,23-05-2021,30984208
Przemyslaw Wilson,582098,293,25,12-05-2022,29451100
Richarlison Bamba,582099,1026,25,27-09-2015,59040955
Richarlison Bamba,582099,1026,26,27-11-2016,57739172
Richarlison Bamba,582099,1026,27,01-04-2017,57719169
Richarlison Bamba,582099,1026,28,12-09-2018,100339789
Richarlison Bamba,582099,1026,29,05-10-2019,99848925
Richarlison Bamba,582099,1026,30,17-01-2020,175874851
Casemiro Colombo,582100,1738,22,17-03-2019,72059021
Casemiro Colombo,582100,1738,23,04-11-2020,75646756
Casemiro Colombo,582100,1738,24,21-10-2021,67277702
Kylian Schulz,582101,563,25,09-01-2019,20907950
Kylian Schulz,582101,563,26,13-05-2020,26837919
Kylian Schulz,582101,563,27,17-07-2021,23311187
Kylian Schulz,582101,563,28,15-06-2022,41575085
Kylian Schulz,582101,563,29,10-01-2023,17350837
Ivan Taylor,582102,253,25,24-10-2020,34232839
Ivan Taylor,582102,253,26,03-01-2021,38943071
Ivan Taylor,582102,253,27,05-03-2022,49465324
Ivan Taylor,582102,253,28,06-04-2023,44622675
Carlos Olsen,582103,901,23,27-06-2018,21900078
Carlos Olsen,582103,901,24,09-03-2019,20327929
Carlos Olsen,582103,901,25,04-12-2020,34606246
Carlos Olsen,582103,901,26,22-03-2021,37453193
Carlos Olsen,582103,901,27,05-11-2022,20392928
Carlos Olsen,582103,901,28,11-01-2023,23038645
Erling Hoffmann,582104,1404,25,21-10-2017,16242667
Erling Hoffmann,582104,1404,26,22-08-2018,17679229
Erling Hoffmann,582104,1404,27,04-09-2019,16883263
Erling Hoffmann,582104,1404,28,15-03-2020,27868849
Erling Hoffmann,582104,1404,29,25-12-2021,12054543
Erling Hoffmann,582104,1404,30,09-01-2022,19436159
Kristian Schulz,582105,881,18,06-12-2020,34786237
Kristian Schulz,582105,881,19,26-08-2021,40928608
Kristian Schulz,582105,881,20,08-09-2022,50375083
Kristian Schulz,582105,881,21,24-10-2023,29005541
Kristian Schulz,582105,881,22,28-06-2024,94520024
Marco Torres,582106,594,23,28-05-2018,66874934
Marco Torres,582106,594,24,24-05-2019,82719612
Dusan Kowalski,582107,1952,25,09-06-2017,34278683
Dusan Kowalski,582107,1952,26,04-12-2018,31990147
Dusan Kowalski,582107,1952,27,08-10-2019,51221039
Dusan Kowalski,582107,1952,28,19-07-2020,45375329
Dusan Kowalski,582107,1952,29,04-12-2021,63415122
Alejandro Hoffmann,582108,1099,23,22-07-2019,75751955
Alejandro Hoffmann,582108,1099,24,04-10-2020,69452459
Alejandro Hoffmann,582108,1099,25,21-02-2021,115591594
Alejandro Hoffmann,582108,1099,26,04-04-2022,109374891
Alejandro Hoffmann,582108,1099,27,22-12-2023,90087023
Alejandro Hoffmann,582108,1099,28,14-07-2024,242023418
Ivan Sanchez,582109,1571,22,19-09-2020,5850579
Ivan Sanchez,582109,1571,23,13-11-2021,5352756
Ivan Sanchez,582109,1571,24,14-11-2022,8393333
Ivan Sanchez,582109,1571,25,07-10-2023,11793663
Ivan Sanchez,582109,1571,26,21-06-2024,5228669
Harry Torres,582110,302,23,28-05-2021,39728733
Harry Torres,582110,302,24,22-06-2022,41454373
Noussair Martin,582111,821,21,23-11-2018,33880094
Noussair Martin,582111,821,22,26-03-2019,34058624
Lucas Zielinski,582112,528,25,25-06-2020,75457616
Lucas Zielinski,582112,528,26,06-08-2021,91483854
Lucas Zielinski,582112,528,27,11-06-2022,116521669
Lucas Zielinski,582112,528,28,24-04-2023,113735143
Riyad Becker,582113,748,18,11-10-2020,41548501
Riyad Becker,582113,748,19,06-07-2021,45656695
Nayef Ricci,582114,514,24,12-03-2017,36024800
Nayef Ricci,582114,514,25,11-01-2018,46245876
Nayef Ricci,582114,514,26,19-05-2019,32143289
Nayef Ricci,582114,514,27,23-11-2020,72670884
Nemanja Andersen,582115,1247,25,23-02-2019,40255786
Nemanja Andersen,582115,1247,26,03-12-2020,39428442
Nemanja Andersen,582115,1247,27,22-07-2021,52241895
Andreas Diallo,582116,1845,19,13-03-2020,35848929
Andreas Diallo,582116,1845,20,04-12-2021,45474485
Andreas Diallo,582116,1845,21,26-05-2022,53868655
Andreas Diallo,582116,1845,22,03-06-2023,53865579
Kylian Diallo,582117,560,17,09-01-2016,59896183
Kylian Diallo,582117,560,18,27-12-2017,65753860
Kylian Diallo,582117,560,19,08-04-2018,100184608
Kylian Diallo,582117,560,20,26-04-2019,74646307
Kylian Diallo,582117,560,21,10-04-2020,50481749
Kylian Diallo,582117,560,22,28-10-2021,210536489
Gabriel Weber,582118,1089,23,07-07-2019,59414857
Gabriel Weber,582118,1089,24,17-10-2020,57895216
Gabriel Weber,582118,1089,25,19-07-2021,66739229
Gabriel Weber,582118,1089,26,23-06-2022,102339943
Gabriel Weber,582118,1089,27,09-07-2023,132216198
Gabriel Weber,582118,1089,28,08-06-2024,75143400
Matteo Esposito,582119,1206,18,27-12-2020,48425684
Matteo Esposito,582119,1206,19,18-10-2021,48365546
Matteo Esposito,582119,1206,20,26-09-2022,43842842
Jakub Rodrigues,582120,1550,25,20-04-2017,64352434
Jakub Rodrigues,582120,1550,26,23-12-2018,76453426
Declan Costa,582121,1420,20,02-08-2018,74866395
Declan Costa,582121,1420,21,16-10-2019,85910863
Declan Costa,582121,1420,22,06-01-2020,86432783
Declan Costa,582121,1420,23,18-11-2021,106308188
Gabriel Fernandes,582122,217,24,12-02-2021,47154498
Gabriel Fernandes,582122,217,25,09-10-2022,60447053
Gabriel Fernandes,582122,217,26,24-01-2023,47230431
Sergej Gomez,582123,1561,23,07-11-2020,66375378
Sergej Gomez,582123,1561,24,18-12-2021,71741474
Sergej Gomez,582123,1561,25,11-04-2022,90840606
Michal Kaminski,582124,1267,23,19-06-2016,68676556
Michal Kaminski,582124,1267,24,20-01-2017,85508742
Michal Kaminski,582124,1267,25,12-10-2018,96412189
Michal Kaminski,582124,1267,26,03-10-2019,58487014
Michal Kaminski,582124,1267,27,14-12-2020,50375938
Michal Kaminski,582124,1267,28,07-04-2021,57316695
Piotr Esposito,582125,1331,19,11-02-2015,24570716
Piotr Esposito,582125,1331,20,13-10-2016,23039089
Piotr Esposito,582125,1331,21,22-07-2017,34233807
Piotr Esposito,582125,1331,22,13-12-2018,44832683
Piotr Esposito,582125,1331,23,28-06-2019,34653418
Alejandro Oliveira,582126,474,21,09-08-2017,13366554
Alejandro Oliveira,582126,474,22,09-07-2018,12515021
Alejandro Oliveira,582126,474,23,12-11-2019,12843603
Sergej Taylor,582127,1396,22,01-10-2018,11447925
Sergej Taylor,582127,1396,23,18-01-2019,10582008
Federico Bernard,582128,1498,18,17-01-2016,50582940
Federico Bernard,582128,1498,19,13-05-2017,45618953
Niklas Weber,582129,156,22,07-11-2021,76746226
Niklas Weber,582129,156,23,06-09-2022,88131448
Hamza Jesus,582130,547,18,19-03-2021,46838397
Hamza Jesus,582130,547,19,23-03-2022,58855944
Hamza Jesus,582130,547,20,27-08-2023,56976936
Simone Costa,582131,162,25,10-05-2021,5704195
Simone Costa,582131,162,26,22-03-2022,5379683
Florian Richard,582132,1308,19,05-10-2015,70090395
Florian Richard,582132,1308,20,15-11-2016,88874596
Florian Richard,582132,1308,21,13-08-2017,87794606
Florian Richard,582132,1308,22,22-09-2018,146166465
Florian Richard,582132,1308,23,08-06-2019,51576312
Bruno Bernard,582133,389,24,02-08-2016,32638616
Bruno Bernard,582133,389,25,22-12-2017,39961512
Bruno Bernard,582133,389,26,19-02-2018,47144211
Bruno Bernard,582133,389,27,03-11-2019,62095619
Bruno Bernard,582133,389,28,17-10-2020,59489335
Gabriel Martins,582134,1277,25,10-06-2018,71893856
Gabriel Martins,582134,1277,26,25-04-2019,68600417
Gabriel Martins,582134,1277,27,21-07-2020,74385884
Gabriel Martins,582134,1277,28,13-02-2021,86038212
Gabriel Martins,582134,1277,29,16-02-2022,103807563
Gabriel Martins,582134,1277,30,16-10-2023,82782134
Erling Esposito,582135,896,24,23-01-2021,41556878
Erling Esposito,582135,896,25,02-04-2022,46170524
Erling Esposito,582135,896,26,10-10-2023,67949827
Erling Esposito,582135,896,27,19-09-2024,71656103
Sergio Kaminski,582136,455,17,10-07-2019,42597877
Sergio Kaminski,582136,455,18,18-01-2020,41545522
Nayef Martinez,582137,1787,25,22-12-2019,58724195
Nayef Martinez,582137,1787,26,07-02-2020,53902250
Nayef Martinez,582137,1787,27,06-04-2021,68863416
Antoine Schmidt,582138,1559,18,19-11-2020,43491351
Antoine Schmidt,582138,1559,19,02-07-2021,49806591
Antoine Schmidt,582138,1559,20,23-02-2022,41974947
Gabriel Coulibaly,582139,1992,17,13-04-2016,39482422
Gabriel Coulibaly,582139,1992,18,27-07-2017,41405749
Gabriel Coulibaly,582139,1992,19,05-10-2018,33265732
Gabriel Coulibaly,582139,1992,20,22-05-2019,39301388
Sadio Becker,582140,1906,21,01-07-2016,57252704
Sadio Becker,582140,1906,22,13-05-2017,70387732
Sadio Becker,582140,1906,23,07-08-2018,87613918
Sadio Becker,582140,1906,24,01-11-2019,57488368
Rodrygo Perez,582141,1518,17,23-04-2020,53578880
Rodrygo Perez,582141,1518,18,04-02-2021,49732438
Rodrygo Perez,582141,1518,19,26-08-2022,49746181
Rodrygo Perez,582141,1518,20,18-06-2023,42625618
Rodrygo Perez,582141,1518,21,24-05-2024,46838584
Thomas Thomas,582142,1494,21,19-05-2019,53946108
Thomas Thomas,582142,1494,22,04-07-2020,50892586
Thomas Thomas,582142,1494,23,07-02-2021,81502436
Thomas Thomas,582142,1494,24,16-04-2022,76176770
Marco Roberts,582143,360,17,08-01-2018,70055056
Marco Roberts,582143,360,18,06-02-2019,86394549
Marco Roberts,582143,360,19,26-02-2020,101724489
Marco Roberts,582143,360,20,20-06-2021,69363951
Marco Roberts,582143,360,21,05-08-2022,93641134
Benjamin Sousa,582144,1322,25,24-06-2021,6009893
Benjamin Sousa,582144,1322,26,01-03-2022,5514095
Benjamin Sousa,582144,1322,27,09-03-2023,6457107
Clement Costa,582145,817,20,05-05-2020,62513345
Clement Costa,582145,817,21,08-03-2021,68904574
Mateusz Milinkovic,582146,1384,22,15-02-2020,26583751
Mateusz Milinkovic,582146,1384,23,20-09-2021,32893907
Mateusz Milinkovic,582146,1384,24,06-03-2022,27393862
Mateusz Milinkovic,582146,1384,25,11-01-2023,37233262
Mateusz Milinkovic,582146,1384,26,03-07-2024,21159690
Martin Lewandowski,582147,1160,17,11-06-2019,72209011
Martin Lewandowski,582147,1160,18,04-11-2020,66098107
Martin Lewandowski,582147,1160,19,13-01-2021,71268292
Aleksandar Coulibaly,582148,1252,23,08-11-2021,8340669
Aleksandar Coulibaly,582148,1252,24,18-02-2022,7624022
Aleksandar Coulibaly,582148,1252,25,27-08-2023,6875329
Aleksandar Coulibaly,582148,1252,26,21-07-2024,17282767
Aleksandar Coulibaly,582148,1252,27,20-07-2025,8782477
Aleksandar Coulibaly,582148,1252,28,24-04-2026,12247719
Andrea Weber,582149,1498,21,05-08-2017,66342162
Andrea Weber,582149,1498,22,12-04-2018,73943771
Andrea Weber,582149,1498,23,21-12-2019,60856321
Andrea Weber,582149,1498,24,13-05-2020,60500260
Andrea Weber,582149,1498,25,12-12-2021,163411240
Matteo Becker,582150,142,21,23-09-2016,58446703
Matteo Becker,582150,142,22,13-03-2017,72513273
Alejandro Nilsen,582151,1820,20,15-12-2018,47870989
Alejandro Nilsen,582151,1820,21,13-08-2019,51744935
Alejandro Nilsen,582151,1820,22,11-11-2020,52318757
Alejandro Nilsen,582151,1820,23,24-09-2021,56943050
Alejandro Nilsen,582151,1820,24,07-12-2022,44582636
Luka Cisse,582152,491,20,15-09-2021,76787557
Luka Cisse,582152,491,21,26-07-2022,95598625
Luka Cisse,582152,491,22,10-04-2023,84646454
Luka Cisse,582152,491,23,16-02-2024,90714830
Luka Cisse,582152,491,24,15-05-2025,119593620
Luka Cisse,582152,491,25,25-10-2026,245677090
Alejandro Maksimovic,582153,944,20,06-11-2016,7329764
Alejandro Maksimovic,582153,944,21,17-07-2017,7723491
Alejandro Maksimovic,582153,944,22,15-01-2018,6926840
Alejandro Maksimovic,582153,944,23,13-10-2019,11969332
Raheem Perez,582154,1466,21,21-07-2020,23631189
Raheem Perez,582154,1466,22,26-04-2021,26703897
Raheem Perez,582154,1466,23,11-08-2022,21790905
Raheem Perez,582154,1466,24,24-03-2023,23509418
Raheem Perez,582154,1466,25,16-06-2024,49831402
Raheem Perez,582154,1466,26,25-10-2025,46332691
Sergio Nilsen,582155,1186,18,01-01-2021,5238104
Sergio Nilsen,582155,1186,19,03-06-2022,5408884
Sadio Keita,582156,1946,20,10-02-2020,48374974
Sadio Keita,582156,1946,21,11-10-2021,50560363
Sadio Keita,582156,1946,22,15-08-2022,77020433
Youssef Muller,582157,793,21,06-03-2017,24017361
Youssef Muller,582157,793,22,04-09-2018,23184023
Alejandro Camara,582158,1964,19,23-05-2019,55486304
Alejandro Camara,582158,1964,20,08-02-2020,65251088
Alejandro Camara,582158,1964,21,05-08-2021,75378215
Alejandro Camara,582158,1964,22,02-03-2022,45913807
Alejandro Camara,582158,1964,23,16-07-2023,136374056
Alejandro Camara,582158,1964,24,25-01-2024,85667466
Luca Fischer,582159,1300,24,01-08-2019,49138387
Luca Fischer,582159,1300,25,19-06-2020,62830387
Luca Fischer,582159,1300,26,03-06-2021,77300670
Luca Fischer,582159,1300,27,05-10-2022,39214014
Luca Fischer,582159,1300,28,13-03-2023,53197693
Luca Fischer,582159,1300,29,26-11-2024,36912619
Ivan Larsen,582160,503,21,26-08-2020,43543435
Ivan Larsen,582160,503,22,19-07-2021,39466995
Ivan Szymanski,582161,446,21,17-01-2016,49518458
Ivan Szymanski,582161,446,22,06-01-2017,54264486
Ivan Szymanski,582161,446,23,23-05-2018,66604703
Ivan Szymanski,582161,446,24,14-06-2019,50301778
Ivan Szymanski,582161,446,25,24-11-2020,34889495
Ivan Szymanski,582161,446,26,03-06-2021,73855110
Antoine Oliveira,582162,1229,19,19-01-2021,4710921
Antoine Oliveira,582162,1229,20,07-08-2022,4810246
Antoine Oliveira,582162,1229,21,02-12-2023,5213662
Antoine Oliveira,582162,1229,22,23-07-2024,7521138
Antoine Oliveira,582162,1229,23,26-09-2025,5390320
Antoine Oliveira,582162,1229,24,26-07-2026,13891628
Nicolo Pedersen,582163,933,19,16-05-2017,46419735
Nicolo Pedersen,582163,933,20,15-11-2018,46729308
Nicolo Pedersen,582163,933,21,22-06-2019,40487434
Nicolo Pedersen,582163,933,22,04-01-2020,89491813
Kylian Nilsen,582164,1760,18,03-03-2016,17750444
Kylian Nilsen,582164,1760,19,08-02-2017,20036053
Ole Fernandez,582165,1868,17,11-10-2020,10621566
Ole Fernandez,582165,1868,18,19-11-2021,9858439
Elias Rossi,582166,1884,22,02-12-2021,62342562
Elias Rossi,582166,1884,23,24-02-2022,59567443
Raphinha Lewandowski,582167,480,18,08-04-2015,12808286
Raphinha Lewandowski,582167,480,19,03-07-2016,11783616
Raphinha Lewandowski,582167,480,20,17-04-2017,13539857
Raphinha Lewandowski,582167,480,21,07-12-2018,16606175
Raphinha Lewandowski,582167,480,22,20-12-2019,36041310
Sander Pedersen,582168,481,21,02-08-2020,63476361
Sander Pedersen,582168,481,22,01-02-2021,61824143
Sander Pedersen,582168,481,23,07-05-2022,59766829
Sander Pedersen,582168,481,24,18-10-2023,55732185
Sander Pedersen,582168,481,25,23-02-2024,175284811
Sander Pedersen,582168,481,26,03-04-2025,145925844
Sofyan Smith,582169,483,20,19-05-2016,43638308
Sofyan Smith,582169,483,21,17-11-2017,49774796
Sofyan Smith,582169,483,22,14-05-2018,44883001
Sofyan Smith,582169,483,23,24-04-2019,81162992
Sofyan Smith,582169,483,24,21-11-2020,66777665
Benjamin Wagner,582170,615,19,12-12-2015,38275463
Benjamin Wagner,582170,615,20,25-07-2016,35372712
Bartosz Mitrovic,582171,263,17,25-06-2020,60351981
Bartosz Mitrovic,582171,263,18,20-11-2021,71168890
Raheem Martin,582172,234,21,24-08-2020,76896882
Raheem Martin,582172,234,22,10-08-2021,80601570
Raheem Martin,582172,234,23,24-04-2022,80851256
Raheem Martin,582172,234,24,06-01-2023,74894737
Benjamin Silva,582173,1514,23,26-07-2018,47864760
Benjamin Silva,582173,1514,24,15-08-2019,51954781
Benjamin Silva,582173,1514,25,24-07-2020,44210913
Benjamin Silva,582173,1514,26,01-03-2021,58281813
Benjamin Silva,582173,1514,27,13-11-2022,104413974
Davide Zielinski,582174,405,22,22-03-2015,54109010
Davide Zielinski,582174,405,23,06-04-2016,51967129
Davide Zielinski,582174,405,24,13-08-2017,47601243
Davide Zielinski,582174,405,25,11-04-2018,47866194
Davide Zielinski,582174,405,26,13-03-2019,36889153
Piotr Leroy,582175,721,21,24-08-2016,74229641
Piotr Leroy,582175,721,22,28-03-2017,79658982
Piotr Leroy,582175,721,23,22-01-2018,88992930
Eder Smith,582176,823,18,05-04-2017,14728623
Eder Smith,582176,823,19,16-04-2018,16312024
Eder Smith,582176,823,20,01-05-2019,16753862
Eder Smith,582176,823,21,11-11-2020,22552873
Eder Smith,582176,823,22,20-07-2021,16209781
Mateo Torres,582177,1352,19,12-12-2019,16854079
Mateo Torres,582177,1352,20,12-10-2020,20994098
Mateo Torres,582177,1352,21,03-01-2021,27967453
Mateo Torres,582177,1352,22,14-04-2022,21162434
Luis Sousa,582178,528,20,16-05-2021,44281905
Luis Sousa,582178,528,21,19-06-2022,49684222
Luis Sousa,582178,528,22,05-06-2023,61588315
Luis Sousa,582178,528,23,19-04-2024,78962314
Elias Pedersen,582179,1550,20,01-06-2018,32312000
Elias Pedersen,582179,1550,21,04-07-2019,35684861
Elias Pedersen,582179,1550,22,20-06-2020,46535245
Elias Pedersen,582179,1550,23,16-08-2021,26202491
Elias Pedersen,582179,1550,24,24-05-2022,54773082
Elias Pedersen,582179,1550,25,13-04-2023,22091443
Matteo Torres,582180,1720,19,08-11-2017,37572327
Matteo Torres,582180,1720,20,12-10-2018,33860981
Hamza Becker,582181,1088,19,16-06-2021,75913975
Hamza Becker,582181,1088,20,18-04-2022,86686806
Hamza Becker,582181,1088,21,21-04-2023,114785754
Hamza Becker,582181,1088,22,20-10-2024,160359013
Achraf Thomas,582182,346,17,17-05-2020,40177387
Achraf Thomas,582182,346,18,13-07-2021,40148884
Achraf Thomas,582182,346,19,28-01-2022,55967501
Davide Brown,582183,710,20,21-11-2016,35529200
Davide Brown,582183,710,21,03-06-2017,42810890
Davide Brown,582183,710,22,05-08-2018,41901128
Davide Brown,582183,710,23,18-03-2019,54085662
Ivan Bernard,582184,1316,22,07-12-2015,60111364
Ivan Bernard,582184,1316,23,10-03-2016,68684265
Ivan Bernard,582184,1316,24,11-01-2017,77381317
Ivan Bernard,582184,1316,25,28-06-2018,51467375
Phil Petit,582185,1231,22,13-09-2016,64535481
Phil Petit,582185,1231,23,14-11-2017,58739298
Phil Petit,582185,1231,24,06-06-2018,68406371
Phil Petit,582185,1231,25,25-01-2019,96934843
Kevin Martins,582186,1418,22,17-01-2019,38471392
Kevin Martins,582186,1418,23,23-03-2020,45746742
Kevin Martins,582186,1418,24,03-03-2021,46437939
Kevin Martins,582186,1418,25,17-03-2022,34103863
Kevin Martins,582186,1418,26,08-02-2023,102001712
Kevin Martins,582186,1418,27,12-06-2024,96474874
Nayef Jovic,582187,266,22,18-01-2021,55883843
Nayef Jovic,582187,266,23,21-07-2022,62023897
Hugo Rasmussen,582188,1522,25,15-03-2021,21301601
Hugo Rasmussen,582188,1522,26,28-05-2022,20153437
Przemyslaw Kone,582189,565,17,21-12-2020,32613655
Przemyslaw Kone,582189,565,18,02-01-2021,32294300
Przemyslaw Kone,582189,565,19,08-03-2022,31809874
Przemyslaw Kone,582189,565,20,05-09-2023,68679664
Przemyslaw Kone,582189,565,21,13-11-2024,36392024
Przemyslaw Kone,582189,565,22,01-09-2025,70926619
Luis Zielinski,582190,1667,24,02-04-2015,39374742
Luis Zielinski,582190,1667,25,07-04-2016,44724488
Luis Zielinski,582190,1667,26,01-06-2017,50553459
Luis Zielinski,582190,1667,27,19-06-2018,64814051
Luis Zielinski,582190,1667,28,27-03-2019,58419531
Erling Leroy,582191,913,19,24-10-2019,29058624
Erling Leroy,582191,913,20,18-06-2020,29423799
Jakub Bianchi,582192,1146,19,09-06-2021,52632821
Jakub Bianchi,582192,1146,20,09-07-2022,51491161
Jakub Bianchi,582192,1146,21,10-08-2023,47268108
Simone Thomas,582193,159,25,04-01-2021,60299828
Simone Thomas,582193,159,26,04-12-2022,63615162
Simone Thomas,582193,159,27,07-04-2023,97753458
Simone Thomas,582193,159,28,24-12-2024,105218313
Simone Thomas,582193,159,29,23-11-2025,65128252
Alessandro Bianchi,582194,538,22,08-10-2018,41217713
Alessandro Bianchi,582194,538,23,27-05-2019,51772852
