competition_id,season_id,player_id,player_name,minutes,passes,passes_completed,key_passes,tackles,fouls_committed,shots,xg,assists,interceptions,goals,goals_per90,assists_per90,shots_per90,passes_per90,xg_per90,key_passes_per90,market_value_eur,club,sentiment_score,sentiment_impact,social_volume
43,106,3684,Cheikhou Kouyaté,0.0,26.0,21.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.25446,21.36800561904196,10
43,106,4767,Chris Mepham,0.0,170.0,143.0,2.0,8.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.26555,24.013682490396985,10
43,106,3043,Christian Dannemann Eriksen,0.0,231.0,193.0,9.0,1.0,4.0,4.0,0.154105106,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.188,15.622799517413425,10
43,106,16022,Christian Fassnacht,0.0,10.0,8.0,0.0,0.0,0.0,1.0,0.31681746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.2993599999999999,25.12119753670564,10
43,106,46903,Christian Mougang Bassogog,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.25685,21.834613852036743,10
43,106,7097,Christian Nørgaard,0.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0856,7.102353550644737,10
43,106,8246,Christian Pulisic,0.0,139.0,84.0,7.0,1.0,2.0,9.0,1.138087093,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.41307,34.70941340167626,10
43,106,74588,Christopher Wooh,0.0,33.0,27.0,0.0,1.0,2.0,1.0,0.05692788,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.07812,4.885650142844165,10
43,106,5986,Chul Hong,0.0,20.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.60885,51.21117909771928,10
43,106,20750,Cody Mathès Gakpo,0.0,154.0,98.0,10.0,8.0,10.0,5.0,0.562367031,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.52698,44.527714012706895,10
43,106,4774,Connor Roberts,0.0,119.0,92.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.33813,27.139747599914383,10
43,106,8346,Craig Goodwin,0.0,94.0,57.0,5.0,5.0,1.0,2.0,0.205087522,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0085899999999999,1.0021365156727065,10
43,106,20572,Cristian Gabriel Romero,0.0,372.0,330.0,0.0,7.0,13.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.4568,38.26560349018865,10
43,106,5207,Cristiano Ronaldo dos Santos Aveiro,0.0,90.0,67.0,4.0,0.0,2.0,11.0,1.939259267,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.19472,15.0695179189173,10
43,106,16459,Cyle Larin,0.0,31.0,21.0,2.0,0.0,2.0,3.0,0.249796684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.18269,15.420202056756992,10
43,106,3957,César Azpilicueta Tanco,0.0,179.0,169.0,3.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,-0.01806,-1.5167100084880545,10
43,106,26368,César Jasib Montes Castro,0.0,192.0,163.0,1.0,5.0,4.0,1.0,0.0988946,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,-0.14259,-11.370680937764462,10
43,106,9411,Daichi Kamada,0.0,104.0,83.0,1.0,7.0,2.0,6.0,0.42129175,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.3474899999999999,30.49995940544145,10
43,106,30628,Daizen Maeda,0.0,18.0,8.0,0.0,3.0,2.0,2.0,0.53585137,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,-0.0748399999999999,-6.114123729923836,10
43,106,3311,Daley Blind,0.0,304.0,260.0,1.0,12.0,4.0,5.0,0.521673045,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,-0.27003,-23.82365712880201,10
43,106,8714,Damian Szymański,0.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.10861,8.847381800354771,10
43,106,6909,Damián Emiliano Martínez,0.0,186.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.40323,34.8814577507315,10
43,106,132772,Daniel Alonso Chacón Salas,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.12834,10.84728275370612,10
43,106,4324,Daniel Alves da Silva,0.0,99.0,88.0,0.0,5.0,5.0,3.0,0.120014081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,-0.0374999999999999,-2.483768178717983,10
43,106,3709,Daniel Amartey,0.0,140.0,129.0,3.0,7.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.17644,14.148638658498845,10
43,106,5721,Daniel Carvajal Ramos,0.0,135.0,122.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.36673,30.18011581301988,10
43,106,11252,Daniel James,0.0,34.0,23.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.43631,37.3284548465792,10
43,106,16532,Daniel Olmo Carvajal,0.0,196.0,160.0,3.0,5.0,6.0,12.0,1.0841161047,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.31389,26.13070103029565,10
43,106,28616,Daniel-Kofi Kyereh,0.0,24.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.06368,5.674794315734012,10
43,106,3063,Danilo Luiz da Silva,0.0,267.0,232.0,0.0,6.0,3.0,2.0,0.0323683795,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.13074,10.550664231807538,10
43,106,13621,Danilo Luís Hélio Pereira,0.0,80.0,72.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.3317,27.80111790538787,10
43,106,9914,Danny Ward,0.0,39.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.13232,11.620068652001835,10
43,106,7145,Darko Lazović,0.0,11.0,7.0,0.0,0.0,0.0,1.0,0.018288644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.21419,18.412376999971933,10
43,106,32478,Darwin Gabriel Núñez Ribeiro,0.0,54.0,36.0,1.0,4.0,2.0,3.0,0.2169133509999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.20091,16.723205202104097,10
43,106,9922,David Junior Hoilett,0.0,55.0,40.0,4.0,6.0,1.0,4.0,0.119148808,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.34924,30.417216848157647,10
43,106,12034,David Raum,0.0,193.0,151.0,7.0,9.0,5.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.36426,29.933612106521903,10
43,106,9036,David Wotherspoon,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,-9.999999999998898e-06,0.1319795122559934,10
43,106,4318,Davy Klaassen,0.0,81.0,60.0,1.0,2.0,1.0,2.0,0.43179539,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.01831,1.5950165071894895,10
43,106,8519,Dayotchanculle Upamecano,0.0,345.0,305.0,1.0,13.0,4.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.5066200000000001,43.24215364317926,10
43,106,3658,DeAndre Yedlin,0.0,30.0,20.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.30993,25.695889628878565,10
43,106,3943,Declan Rice,0.0,327.0,306.0,1.0,7.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120000000.0,Arsenal,0.2186799999999999,18.888975804872626,10
43,106,3471,Dejan Lovren,0.0,454.0,407.0,0.0,9.0,3.0,4.0,0.381529793,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.30508,27.224647023422097,10
43,106,5538,Denis Lemi Zakaria Lako Lado,0.0,22.0,19.0,0.0,0.0,1.0,1.0,0.04188712,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.00971,0.5812446634275501,10
43,106,12259,Denis Odoi,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.11055,10.15296788398029,10
43,106,8125,Denzel Dumfries,0.0,218.0,148.0,0.0,9.0,19.0,2.0,0.283319202,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.08023,7.030338699837546,10
43,106,15326,Devis Rogers Epassy Mboka,0.0,84.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.17198,14.551225819482177,10
43,106,28729,Diego Nicolás De La Cruz Arcosa,0.0,24.0,20.0,0.0,0.0,0.0,1.0,0.0429242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.1870099999999999,15.367112667517263,10
43,106,5249,Diego Roberto Godín Leal,0.0,98.0,85.0,0.0,0.0,0.0,1.0,0.054689027,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.22974,19.58629608412457,10
43,106,32975,Diogo Meireles Costa,0.0,159.0,111.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.2993599999999999,25.80784553945481,10
43,106,16026,Djibril Sow,0.0,97.0,88.0,2.0,3.0,3.0,2.0,0.150380136,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.2457799999999999,21.3427501087988,10
43,106,91090,Djorkaeff Neicer Reasco González,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.2095399999999999,17.245639186352083,10
43,106,16531,Dominik Livaković,0.0,228.0,189.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.01659,1.325951108216369,10
43,106,5630,Dries Mertens,0.0,36.0,24.0,3.0,2.0,0.0,3.0,0.367153732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,-0.0316099999999999,-2.4442444548929565,10
43,106,3831,Dušan Tadić,0.0,125.0,88.0,7.0,3.0,7.0,1.0,0.061684445,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,-0.33464,-26.804334738611196,10
43,106,18015,Dušan Vlahović,0.0,13.0,7.0,0.0,0.0,0.0,3.0,0.76244751,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,-0.19582,-17.235075656318,10
43,106,5655,Dylan Daniel Mahmoud Bronn,0.0,95.0,71.0,0.0,4.0,1.0,1.0,0.059058707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.35619,30.115062531030944,10
43,106,3621,Eden Hazard,0.0,59.0,46.0,1.0,0.0,0.0,1.0,0.009158539,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.3571,30.63193185945179,10
43,106,3067,Ederson Santana de Moraes,0.0,30.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.08105,5.818677648362731,10
43,106,3913,Edimilson Fernandes,0.0,81.0,66.0,3.0,2.0,1.0,1.0,0.029247057,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.30968,25.358413507663023,10
43,106,4319,Edinson Roberto Cavani Gómez,0.0,39.0,29.0,4.0,0.0,0.0,3.0,0.1789587799999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.33843,29.04359311735092,10
43,106,7379,Edouard Mendy,0.0,117.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.05441,3.805546067964497,10
43,106,5567,Edson Omar Álvarez Velázquez,0.0,109.0,85.0,1.0,4.0,4.0,1.0,0.013687578,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.1885899999999999,15.879826883913006,10
43,106,24778,Eduardo Camavinga,0.0,103.0,91.0,2.0,13.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000000.0,Real Madrid,0.33687,28.23570959101749,10
43,106,5230,Ehsan Hajsafi,0.0,98.0,64.0,2.0,7.0,2.0,1.0,0.068153165,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.4150699999999999,35.54460887809293,10
43,106,3767,Ellyes Joris Skhiri,0.0,128.0,109.0,2.0,12.0,4.0,2.0,0.100992087,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.31196,25.799171123247664,10
43,106,28559,Enner Remberto Valencia Lastra,0.0,51.0,39.0,3.0,1.0,3.0,9.0,1.924592276,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.4034799999999999,33.454856350900485,10
43,106,7551,Enzo Ebosse,0.0,39.0,34.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.12071,8.543855925506723,10
43,106,38718,Enzo Fernandez,0.0,470.0,416.0,5.0,20.0,9.0,9.0,1.050628615,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85000000.0,Chelsea,0.21382,18.262470363324585,10
43,106,29012,Eray Ervin Cömert,0.0,41.0,37.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.23963,20.67984102786509,10
43,106,10956,Eric Dier,0.0,42.0,40.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.1008999999999999,8.086591975543353,10
43,106,26301,Ernesto Alexis Vega Rojas,0.0,54.0,38.0,1.0,3.0,2.0,9.0,0.6920090567,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.46613,40.23264201566992,10
43,106,4934,Ethan Ampadu,0.0,144.0,110.0,2.0,6.0,5.0,1.0,0.013776194,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.4825899999999999,39.4180807198849,10
43,106,28268,Exequiel Alejandro Palacios,0.0,28.0,24.0,1.0,2.0,3.0,1.0,0.046685893,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.30341,24.3175843859248,10
43,106,8561,Fabian Frei,0.0,13.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.20117,16.059791253173394,10
43,106,5537,Fabian Lukas Schär,0.0,80.0,64.0,0.0,4.0,2.0,2.0,0.103672833,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.13597,11.871668381336754,10
43,106,50436,Fabian Rieder,0.0,27.0,14.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.24674,20.635560318910763,10
43,106,36288,Facundo Pellistri Rebollo,0.0,45.0,35.0,3.0,3.0,2.0,1.0,0.099497445,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.41312,36.03472653219782,10
43,106,13314,Famara Diedhiou,0.0,14.0,10.0,1.0,0.0,2.0,3.0,0.2381201959999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0017,-0.5026799588335606,10
43,106,6773,Federico Santiago Valverde Dipetta,0.0,186.0,152.0,4.0,6.0,6.0,7.0,0.1166536996,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.24635,20.29521460021208,10
43,106,30111,Felix Eduardo Torres Caicedo,0.0,199.0,159.0,0.0,1.0,1.0,1.0,0.15397952,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.10634,8.91684933740574,10
43,106,5650,Ferjani Sassi,0.0,34.0,25.0,0.0,2.0,1.0,1.0,0.020219443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,-0.0512599999999999,-3.8363677036999233,10
43,106,6748,Ferrán Torres García,0.0,86.0,62.0,1.0,3.0,1.0,4.0,1.005212115,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.26205,21.84580921985843,10
43,106,5591,Filip Kostić,0.0,112.0,73.0,1.0,3.0,4.0,1.0,0.012009094,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.24309,21.656366941002965,10
43,106,7993,Filip Mladenović,0.0,24.0,19.0,0.0,1.0,0.0,1.0,0.026318645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.41986,34.857858839269525,10
43,106,7117,Filip Đuričić,0.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.15034,11.660073684075698,10
43,106,51099,Firas Tariq Nasser Al Albirakan,0.0,69.0,46.0,0.0,3.0,2.0,2.0,0.124001969,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.29322,24.32637976763668,10
43,106,3675,Fodé Ballo Touré,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.17596,14.565835256582506,10
43,106,28370,Fran Karačić,0.0,55.0,35.0,1.0,3.0,3.0,3.0,0.0554732756999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.24555,22.283808223768037,10
43,106,5577,Francisco Guillermo Ochoa Magaña,0.0,108.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,-0.0420699999999999,-3.722815361981289,10
43,106,5600,Francisco Javier Calvo Quesada,0.0,101.0,85.0,0.0,8.0,6.0,1.0,0.014244432,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.21742,17.725516298842226,10
43,106,9904,Frederico Rodrigues Santos,0.0,80.0,68.0,4.0,1.0,4.0,3.0,0.46720207,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.2705,22.207272956412226,10
43,106,8118,Frenkie de Jong,0.0,364.0,327.0,3.0,13.0,6.0,2.0,0.720993446,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45000000.0,Barcelona,0.10172,8.289060329235387,10
43,106,3247,Fábio Henrique Tavares,0.0,56.0,50.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.42293,34.83926262799282,10
43,106,3202,Gabriel Fernando de Jesus,0.0,27.0,23.0,4.0,2.0,1.0,2.0,0.323986363,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.07633,6.667206231530674,10
43,106,29976,Gabriel Teodoro Martinelli Silva,0.0,46.0,34.0,3.0,1.0,2.0,4.0,0.405829787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,-0.0876499999999999,-7.824802882542365,10
43,106,227697,Garang Kuol,0.0,4.0,3.0,0.0,0.0,1.0,1.0,0.23394231,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.35663,30.89947368427081,10
43,106,6399,Gareth Frank Bale,0.0,55.0,34.0,2.0,1.0,2.0,2.0,0.8052008399999999,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.01825,1.174293013488096,10
43,106,28966,Gaël Ondoua,0.0,19.0,17.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0018499999999999,0.5620125481197924,10
43,106,3639,Georges-Kévin Nkoudou Mbida,0.0,11.0,9.0,0.0,1.0,1.0,1.0,0.0070103277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.06981,7.703184632223702,10
43,106,7161,Germán Alejandro Pezzella,0.0,49.0,47.0,0.0,0.0,2.0,1.0,0.04452438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.02866,1.7956835710084835,10
43,106,132497,Gerson Torres Barrantes,0.0,17.0,17.0,0.0,0.0,2.0,1.0,0.01353695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.28283,24.94327891751,10
43,106,6347,Ghilane Chalali,0.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.43155,36.15010889410212,10
43,106,23615,Gideon Mensah,0.0,45.0,35.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.04168,4.1565774544168335,10
43,106,5258,Giorgian Daniel De Arrascaeta Benedetti,0.0,51.0,34.0,3.0,5.0,0.0,3.0,1.13451217,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.1767,15.073416950150804,10
43,106,34339,Giovanni Reyna,0.0,35.0,26.0,3.0,0.0,0.0,2.0,0.08602206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.14692,13.044841532552592,10
43,106,11493,Gleison Bremer Silva Nascimento,0.0,85.0,79.0,0.0,1.0,2.0,1.0,0.34439024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.1110399999999999,8.939546660744057,10
43,106,28263,Gonzalo Ariel Montiel,0.0,82.0,71.0,3.0,1.0,4.0,3.0,1.587604363,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.39983,34.33505763582797,10
43,106,31152,Gonzalo Jordy Plata Jiménez,0.0,104.0,78.0,2.0,4.0,4.0,2.0,0.105323937,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.09525,7.8150224092874,10
43,106,38803,Gonçalo Matias Ramos,0.0,30.0,24.0,1.0,1.0,2.0,7.0,1.6710897059999998,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.39465,33.25293733077613,10
43,106,3500,Granit Xhaka,0.0,240.0,211.0,2.0,9.0,5.0,6.0,0.295522079,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,-0.13279,-11.206388786690066,10
43,106,17974,Gregor Kobel,0.0,29.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.12012,9.60976962154604,10
43,106,3637,Grzegorz Krychowiak,0.0,127.0,97.0,2.0,7.0,9.0,1.0,0.02170277,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.30552,26.163174638236093,10
43,106,40542,Gue-Sung Cho,0.0,60.0,39.0,1.0,0.0,8.0,8.0,0.7125890399999999,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,-0.0850899999999999,-7.977937435097899,10
43,106,26404,Guido Rodríguez,0.0,62.0,54.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.35387,29.523802031332774,10
43,106,5264,Guillermo Varela Olivera,0.0,91.0,62.0,1.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.21763,17.98273792698611,10
43,106,121539,Haitham Mohammed Asiri,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.10125,8.148556876305385,10
43,106,22008,Haji Wright,0.0,27.0,20.0,1.0,2.0,1.0,7.0,0.658172932,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.23544,20.12683468951996,10
43,106,5237,Hakim Ziyech,0.0,300.0,210.0,6.0,14.0,11.0,11.0,1.095816526,1.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.15394,13.497372716669778,10
43,106,50988,Hannibal Mejbri,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.43731,37.16996287760959,10
43,106,5543,Haris Seferović,0.0,14.0,10.0,1.0,0.0,1.0,1.0,0.27028984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.22319,19.06645884560912,10
43,106,10955,Harry Kane,0.0,98.0,65.0,2.0,2.0,1.0,12.0,2.330979943,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,65000000.0,Bayern Munich,0.22107,18.83928187870877,10
43,106,3336,Harry Maguire,0.0,409.0,354.0,0.0,6.0,6.0,6.0,0.489955663,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.35124,29.914949203590485,10
