player_id,player_name,season_year,position,fan_sentiment,media_sentiment,overall_sentiment
39125,Borna Barisic,2020,Defender,0.251324657,0.244400307,0.247862482
39125,Borna Barisic,2022,Defender,-0.017926935,0.07720398,0.029638523
39259,Makoto Hasebe,2015,Defender,-0.319151405,0.150697467,-0.084226969
39259,Makoto Hasebe,2018,Defender,-0.005026324,-0.135855422,-0.070440873
39372,Mario Vrancic,2015,Midfield,0.001262861,0.333280799,0.16727183
39426,Nicolai MÃ¼ller,2015,Midfield,-0.271169591,0.004527738,-0.133320927
39690,Danilo Soddimo,2015,Midfield,-0.250548415,-0.131492502,-0.191020458
39728,Mats Hummels,2012,Defender,0.183418242,0.0527724,0.118095321
39728,Mats Hummels,2015,Defender,0.509760277,0.203442901,0.356601589
39728,Mats Hummels,2018,Defender,-0.029131096,-0.058558001,-0.043844549
39728,Mats Hummels,2020,Defender,0.603863652,0.198480689,0.401172171
39728,Mats Hummels,2023,Defender,-0.006193193,-0.164035997,-0.085114595
39732,Thomas Kraft,2015,Goalkeeper,-0.164010719,0.493774445,0.164881863
39743,Sandro Wagner,2015,Attack,0.103370882,-0.332787141,-0.114708129
39799,Ivan Strinic,2015,Defender,0.019233141,0.461100015,0.240166578
39831,Leandro Greco,2015,Midfield,0.043245041,0.195872261,0.119558651
39883,Morgan Amalfitano,2015,Midfield,0.355490362,-0.143699655,0.105895353
39893,JÃ©rÃ´me Le Moigne,2015,Midfield,-0.895269977,-0.359690029,-0.627480003
39906,Romain DanzÃ©,2015,Defender,0.045708367,-0.159137181,-0.056714407
39908,Rudy Gestede,2015,Attack,0.383751147,0.347620853,0.365686
39910,StÃ©phane Ruffier,2015,Goalkeeper,0.098403459,0.336650185,0.217526822
39913,Ludovic Baal,2015,Defender,0.396769973,0.090381497,0.243575735
39914,Mathieu Coutadeur,2022,Midfield,0.261973536,0.382975596,0.322474566
39983,Leonardo Bonucci,2014,Defender,-0.336040503,0.194986818,-0.070526842
39983,Leonardo Bonucci,2015,Defender,0.206281278,0.15709265,0.181686964
39983,Leonardo Bonucci,2016,Defender,0.408556482,-0.128190209,0.140183137
39983,Leonardo Bonucci,2020,Defender,-0.341852424,0.276958497,-0.032446964
39983,Leonardo Bonucci,2023,Defender,0.266548322,0.358261003,0.312404662
40034,Jens Grahl,2015,Goalkeeper,0.698168684,0.207948455,0.45305857
40043,Leon Britton,2015,Midfield,-0.323482272,-0.301455256,-0.312468764
40074,Stefan Ilsanker,2020,Midfield,0.178145337,0.115385428,0.146765382
40204,Joe Hart,2015,Goalkeeper,0.362288023,0.259791989,0.311040006
40456,Sandro Sirigu,2015,Midfield,-0.250273441,0.16399993,-0.043136756
40478,Roman NeustÃ¤dter,2015,Defender,-0.024277509,0.149916863,0.062819677
40567,Gareth McAuley,2015,Defender,-0.351798157,0.126182165,-0.112807996
40611,Ryan Bertrand,2015,Defender,0.279607568,0.027536235,0.153571902
40633,Milan Badelj,2015,Midfield,-0.142494804,-0.255033779,-0.198764291
40633,Milan Badelj,2018,Midfield,-0.25849638,0.09557602,-0.08146018
40660,Alessandro Matri,2015,Attack,0.528856044,-0.11106597,0.208895037
40680,Sven Ulreich,2015,Goalkeeper,-0.495462488,0.218326354,-0.138568067
40680,Sven Ulreich,2023,Goalkeeper,0.499496303,0.150589234,0.325042769
40687,Mathieu Valbuena,2015,Midfield,-0.184899102,0.05702373,-0.063937686
40792,Manuel Riemann,2023,Goalkeeper,0.230873179,-0.12106394,0.054904619
40995,Neven Subotic,2012,Defender,0.258274442,0.428119599,0.34319702
40995,Neven Subotic,2015,Defender,0.597253156,0.701164038,0.649208597
41242,David N'Gog,2015,Attack,0.259934341,0.048550264,0.154242303
41242,David N'Gog,2015,Attack,-0.236132967,-0.153352025,-0.194742496
41242,David N'Gog,2015,Attack,0.259934341,0.048550264,0.154242303
41242,David N'Gog,2015,Attack,-0.236132967,-0.153352025,-0.194742496
41355,Ricky van Wolfswinkel,2015,Attack,-0.194513939,-0.13166418,-0.16308906
41384,Marko Arnautovic,2015,Attack,0.479696805,0.467379132,0.473537968
41384,Marko Arnautovic,2024,Attack,-0.510414262,0.196753034,-0.156830614
41416,James McArthur,2015,Midfield,-0.02803489,-0.40734882,-0.217691855
41507,Manuel Schmiedebach,2015,Midfield,0.270932096,-0.226669582,0.022131257
41749,Modibo DiakitÃ©,2015,Defender,-0.49210277,0.192208794,-0.149946988
41914,Davide Bassi,2015,Goalkeeper,0.119994354,0.172616659,0.146305506
41982,Radja Nainggolan,2015,Midfield,0.066921688,-0.659621081,-0.296349697
42033,Philipp Bargfrede,2015,Midfield,0.469019413,-0.426558811,0.021230301
42044,Dennis Diekmeier,2015,Defender,0.530076974,0.268189595,0.399133285
42072,Tobias Kempe,2015,Midfield,-0.07998996,0.101579582,0.010794811
42072,Tobias Kempe,2023,Midfield,-0.1411951,0.186991149,0.022898025
42203,Fabian Lustenberger,2015,Defender,0.115483242,-0.043068939,0.036207151
42205,Yann Sommer,2015,Goalkeeper,-0.038910349,0.162882457,0.061986054
42205,Yann Sommer,2018,Goalkeeper,0.700346325,0.536708252,0.618527288
42205,Yann Sommer,2020,Goalkeeper,0.390374072,0.160616548,0.27549531
42205,Yann Sommer,2022,Goalkeeper,0.243727611,0.409265323,0.326496467
42205,Yann Sommer,2024,Goalkeeper,0.465482402,0.600839522,0.533160962
42234,Havard Nordtveit,2015,Defender,0.42261584,0.184679205,0.303647522
42267,Nabil Dirar,2015,Attack,-0.077797654,0.067339945,-0.005228854
42267,Nabil Dirar,2018,Attack,0.33063154,0.233886627,0.282259084
42318,Konstantin Engel,2015,Defender,-0.267948594,0.113914452,-0.077017071
42345,Giuseppe Vives,2015,Midfield,0.132226019,-0.071955711,0.030135154
42411,Fraizer Campbell,2015,Attack,0.490458637,0.130197244,0.31032794
42413,Darron Gibson,2015,Midfield,-0.071178916,-0.105935667,-0.088557291
42460,Ivan Perisic,2015,Attack,0.077418403,-0.274626809,-0.098604203
42460,Ivan Perisic,2015,Attack,1,0.310177011,0.655088506
42460,Ivan Perisic,2015,Attack,0.077418403,-0.274626809,-0.098604203
42460,Ivan Perisic,2015,Attack,1,0.310177011,0.655088506
42460,Ivan Perisic,2018,Attack,0.252687674,0.076191632,0.164439653
42460,Ivan Perisic,2020,Attack,-0.019926768,0.802245523,0.391159377
42460,Ivan Perisic,2022,Attack,0.069207668,0.005858143,0.037532906
42460,Ivan Perisic,2024,Attack,0.567622708,0.031008554,0.299315631
42513,Gary Hooper,2015,Attack,0.215442513,0.709186317,0.462314415
42710,Toby Alderweireld,2013,Defender,-0.278046854,0.356697465,0.039325305
42710,Toby Alderweireld,2015,Defender,0.172292401,0.473644975,0.322968688
42710,Toby Alderweireld,2018,Defender,0.178814693,0.196305484,0.187560088
42710,Toby Alderweireld,2018,Defender,0.091501433,-0.128794804,-0.018646686
42710,Toby Alderweireld,2018,Defender,0.178814693,0.196305484,0.187560088
42710,Toby Alderweireld,2018,Defender,0.091501433,-0.128794804,-0.018646686
42710,Toby Alderweireld,2020,Defender,-0.375576553,-0.196717451,-0.286147002
42710,Toby Alderweireld,2022,Defender,-0.079571179,-0.163166826,-0.121369003
42714,Mehdi Carcela-GonzÃ¡lez,2016,Attack,0.161444324,-0.057807741,0.051818292
42714,Mehdi Carcela-GonzÃ¡lez,2018,Attack,0.32045646,-0.160607789,0.079924336
42783,AndrÃ© Hahn,2015,Attack,-0.023899893,0.393685621,0.184892864
42935,Nikolaos Karabelas,2013,Defender,-0.2429392,0.09846791,-0.072235645
42935,Nikolaos Karabelas,2015,Defender,-0.194440723,0.413060949,0.109310113
42948,Ari Freyr SkÃºlason,2018,Midfield,0.784999649,0.102122459,0.443561054
42952,Moritz Hartmann,2015,Attack,0.327467432,0.134102931,0.230785182
43206,Massimiliano Carlini,2015,Attack,0.401507441,0.13567279,0.268590116
43250,Jan Vertonghen,2015,Defender,0.207414412,0.202390343,0.204902378
43250,Jan Vertonghen,2018,Defender,0.168241618,-0.150377748,0.008931935
43250,Jan Vertonghen,2018,Defender,0.175554405,-0.152597712,0.011478346
43250,Jan Vertonghen,2018,Defender,0.168241618,-0.150377748,0.008931935
43250,Jan Vertonghen,2018,Defender,0.175554405,-0.152597712,0.011478346
43250,Jan Vertonghen,2020,Defender,0.503072491,0.196818719,0.349945605
43250,Jan Vertonghen,2022,Defender,0.351752668,-0.241791978,0.054980345
43250,Jan Vertonghen,2024,Defender,0.16731064,0.562531429,0.364921035
43256,Paul Baysse,2015,Defender,-0.212794278,-0.149292421,-0.181043349
43256,Paul Baysse,2017,Defender,-0.456467904,0.314006313,-0.071230795
43257,Romain BrÃ©gerie,2015,Defender,0.587672267,-0.007208843,0.290231712
43264,BenoÃ®t TrÃ©moulinas,2014,Defender,0.407834083,0.072593726,0.240213904
43264,BenoÃ®t TrÃ©moulinas,2015,Defender,0.100201476,0.182694577,0.141448026
43274,Stefan Reinartz,2015,Midfield,0.315298334,0.417301851,0.366300092
43458,ClÃ©ment ChantÃ´me,2015,Midfield,-0.429894515,-0.199449607,-0.314672061
43512,Ã–mer Toprak,2015,Defender,-0.5558504,-0.154947156,-0.355398778
43760,KÃ©vin Constant,2015,Midfield,0.802024725,0.02440185,0.413213287
43763,Erik Pieters,2015,Defender,0.575935707,-0.097316612,0.239309548
43824,Kevin MÃ¼ller,2023,Goalkeeper,0.194144377,0.045959383,0.12005188
43942,Issiar Dia,2015,Attack,0.126704969,-0.054969857,0.035867556
43984,Daniel Brosinski,2015,Defender,0.386262686,-0.027262763,0.179499962
44027,Ikechukwu Uche,2013,Attack,-0.246667603,0.171143864,-0.037761869
44027,Ikechukwu Uche,2015,Attack,0.109894267,0.365721525,0.237807896
44045,KÃ©vin Monnet-Paquet,2015,Attack,0.393616087,0.276250289,0.334933188
44058,Wojciech Szczesny,2015,Goalkeeper,0.04392997,0.423277643,0.233603807
44058,Wojciech Szczesny,2018,Goalkeeper,0.387698958,0.560104921,0.47390194
44058,Wojciech Szczesny,2020,Goalkeeper,0.447504757,0.773491076,0.610497917
44058,Wojciech Szczesny,2022,Goalkeeper,-0.030882446,0.412520903,0.190819228
44058,Wojciech Szczesny,2024,Goalkeeper,0.410930135,0.045444055,0.228187095
44059,Ervin Zukanovic,2015,Defender,0.314025387,-0.327603266,-0.006788939
44162,Miralem PjaniÄ‡,2015,Midfield,-0.083542266,0.440739866,0.1785988
44162,Miralem PjaniÄ‡,2016,Midfield,-0.446950653,0.22664605,-0.110152301
44162,Miralem PjaniÄ‡,2020,Midfield,-0.120404102,0.482260359,0.180928128
44227,Ivan Kelava,2015,Goalkeeper,0.374873762,-0.146323891,0.114274935
44281,Adriano Russo,2015,Defender,0.198044718,0.295899809,0.246972264
44317,Bojan Jokic,2013,Defender,-0.121710265,0.137220646,0.007755191
44317,Bojan Jokic,2015,Defender,0.225509338,-0.362548866,-0.068519764
44327,Andrea Ranocchia,2015,Defender,0.033065288,-0.006592236,0.013236526
44421,CÃ©dric Avinel,2022,Defender,0.536056759,0.121390886,0.328723822
44466,Sebastian Rode,2015,Midfield,0.655766068,0.407683939,0.531725003
44514,Federico Piovaccari,2014,Attack,0.078708222,-0.451989038,-0.186640408
44521,Kevin GroÃŸkreutz,2012,Defender,0.281420516,0.198337741,0.239879128
44521,Kevin GroÃŸkreutz,2015,Defender,-0.147984549,0.383588348,0.117801899
44594,Felix Wiedwald,2015,Goalkeeper,-0.03686985,-0.097223087,-0.067046468
44607,Tom Mickel,2015,Goalkeeper,0.244566505,0.238631025,0.241598765
44686,Yannick Cahuzac,2015,Midfield,0.000873451,-0.612000715,-0.305563632
44686,Yannick Cahuzac,2021,Midfield,-0.125134649,-0.359486643,-0.242310646
44688,Gilles Cioni,2015,Defender,-0.188698609,0.070804761,-0.058946924
44709,Paolo De Ceglie,2015,Defender,0.311247569,-0.212115693,0.049565938
44713,Christian Clemens,2015,Attack,0.551434689,0.037350703,0.294392696
44716,Claudio Marchisio,2014,Midfield,0.099241721,-0.023059023,0.038091349
44716,Claudio Marchisio,2015,Midfield,-0.247201996,0.148910936,-0.04914553
44716,Claudio Marchisio,2016,Midfield,-0.1426766,0.100854096,-0.020911252
44792,Kieran Gibbs,2015,Defender,0.253282335,0.593999329,0.423640832
44834,Andrea Poli,2015,Midfield,0.217555503,0.254940865,0.236248184
44855,Dame N'Doye,2015,Attack,0.311883471,0.098427725,0.205155598
44983,Dan Gosling,2015,Midfield,0.050040433,0.474612311,0.262326372
45121,LoÃ¯c RÃ©my,2015,Attack,0.4764515,0.250706882,0.363579191
45178,Valentin Stocker,2015,Attack,-0.239537791,0.297595895,0.029029052
45184,Grzegorz Krychowiak,2014,Midfield,-0.576650719,-0.776289981,-0.67647035
45184,Grzegorz Krychowiak,2015,Midfield,0.194996931,-0.126255015,0.034370958
45184,Grzegorz Krychowiak,2018,Midfield,-0.116926428,-0.103842222,-0.110384325
45184,Grzegorz Krychowiak,2020,Midfield,0.049982073,-0.5012982,-0.225658063
45237,Julian Palmieri,2015,Defender,0.073066163,-0.00342904,0.034818562
45333,James McCarthy,2015,Midfield,-0.392045263,-0.129228445,-0.260636854
45395,Jonathan Howson,2015,Midfield,-0.437998393,0.056038511,-0.190979941
45494,Wayne Hennessey,2015,Goalkeeper,0.480913838,0.276691994,0.378802916
45494,Wayne Hennessey,2022,Goalkeeper,-0.152205166,0.147927575,-0.002138795
45548,Gregory van der Wiel,2015,Defender,0.453640545,0.206267846,0.329954195
45565,Luca Antonelli,2015,Defender,0.418327821,0.169909051,0.294118436
45639,Mubarak Wakaso,2015,Midfield,-0.099749585,-0.149940524,-0.124845054
45639,Mubarak Wakaso,2017,Midfield,-0.135591124,0.130013913,-0.002788606
45639,Mubarak Wakaso,2018,Midfield,-0.231521291,-0.12180144,-0.176661365
45639,Mubarak Wakaso,2019,Midfield,-0.454021608,-0.324895436,-0.389458522
45662,Alexander Esswein,2015,Attack,0.165619084,0.328412954,0.247016019
45668,Konstantin Rausch,2015,Defender,-0.02371204,-0.218414519,-0.121063279
45671,Cenk Tosun,2024,Attack,0.062937367,0.013131539,0.038034453
45672,Kevin Trapp,2015,Goalkeeper,0.239217853,0.075634229,0.157426041
45672,Kevin Trapp,2023,Goalkeeper,1,0.166971538,0.583485769
45683,Manuel Gulde,2023,Defender,0.176273912,0.276648744,0.226461328
45693,Glenn Murray,2015,Attack,-0.255790256,0.314177468,0.029193606
45826,Josip Pivaric,2018,Defender,-0.136004082,0.006393015,-0.064805533
45846,Saidi Ntibazonkiza,2015,Midfield,0.251718247,0.406625727,0.329171987
45861,Ryan Shawcross,2015,Defender,-0.274698578,0.220532734,-0.027082922
46001,Moussa Sissoko,2015,Midfield,0.47669782,0.091750352,0.284224086
46001,Moussa Sissoko,2018,Midfield,0.272041592,0.132198534,0.202120063
46001,Moussa Sissoko,2020,Midfield,0.246164551,0.09594361,0.171054081
46001,Moussa Sissoko,2022,Midfield,1,0.409192865,0.704596432
46083,Domagoj Vida,2018,Defender,-0.32067921,-0.192311467,-0.256495339
46083,Domagoj Vida,2020,Defender,0.618227757,0.28585179,0.452039773
46104,Stevan Jovetic,2015,Attack,0.254321359,0.135195624,0.194758492
46104,Stevan Jovetic,2016,Attack,0.502425301,0.039545329,0.270985315
46105,Ivan Radovanovic,2015,Midfield,0.024658369,-0.127314766,-0.051328198
46110,Ljubomir Fejsa,2019,Midfield,0.679996735,0.224649302,0.452323019
46156,Aleksandar Kolarov,2015,Defender,-0.197381067,0.185493942,-0.005943562
46156,Aleksandar Kolarov,2018,Defender,0.322431303,-0.179255084,0.07158811
46405,Lovre Kalinic,2018,Goalkeeper,0.143306927,-0.085095596,0.029105666
46413,Ante Budimir,2019,Attack,-0.139427037,0.133555146,-0.002935946
46413,Ante Budimir,2020,Attack,0.247450615,-0.112138189,0.067656213
46413,Ante Budimir,2020,Attack,0.065906779,0.535575037,0.300740908
46413,Ante Budimir,2020,Attack,0.247450615,-0.112138189,0.067656213
46413,Ante Budimir,2020,Attack,0.065906779,0.535575037,0.300740908
46413,Ante Budimir,2022,Attack,-0.107929485,0.147639188,0.019854852
46413,Ante Budimir,2024,Attack,0.286122559,0.097983601,0.19205308
46415,Duje Cop,2015,Attack,-0.093162237,0.020706582,-0.036227828
46415,Duje Cop,2018,Attack,0.125080013,0.788751445,0.456915729
46552,Kamil Glik,2015,Defender,-0.325300067,0.261227109,-0.032036479
46552,Kamil Glik,2018,Defender,0.058432332,0.079122521,0.068777426
46552,Kamil Glik,2020,Defender,0.110471813,-0.077650154,0.01641083
46580,Andrej Kramaric,2015,Midfield,0.465260016,0.382477588,0.423868802
46580,Andrej Kramaric,2015,Midfield,0.459569196,0.268363321,0.363966258
46580,Andrej Kramaric,2015,Midfield,0.465260016,0.382477588,0.423868802
46580,Andrej Kramaric,2015,Midfield,0.459569196,0.268363321,0.363966258
46580,Andrej Kramaric,2018,Midfield,0.155020891,0.318054001,0.236537446
46580,Andrej Kramaric,2020,Midfield,0.356015772,0.579150303,0.467583037
46580,Andrej Kramaric,2022,Midfield,0.636398758,0.610202506,0.623300632
46580,Andrej Kramaric,2023,Midfield,0.522718213,0.444022938,0.483370575
46580,Andrej Kramaric,2024,Midfield,0.30912283,0.1417166,0.225419715
46635,Igor Smolnikov,2018,Defender,-0.04302413,-0.011343764,-0.027183947
46791,Bakary Sako,2015,Attack,-0.108559333,0.001411061,-0.053574136
47085,Nenad TomoviÄ‡,2015,Defender,0.101682044,-0.207130907,-0.052724432
47285,Ibrahima TraorÃ©,2015,Attack,0.718443273,0.665158523,0.691800898
47513,Mato Jajalo,2015,Midfield,-0.45963709,0.065091576,-0.197272757
47544,Michel Morganella,2015,Defender,-0.263125644,0.017606539,-0.122759553
47587,Tony Jantschke,2015,Defender,0.145878276,0.398635949,0.272257113
47713,Mamadou Sakho,2015,Defender,-0.351888296,0.224293651,-0.063797323
47713,Mamadou Sakho,2022,Defender,0.734615812,0.347590657,0.541103234
47893,William Vainqueur,2015,Midfield,0.118929373,-0.139545598,-0.010308113
47995,Jason Puncheon,2015,Midfield,0.117444317,0.226877286,0.172160801
48015,Lukas Hradecky,2015,Goalkeeper,-0.223231125,0.264940697,0.020854786
48015,Lukas Hradecky,2020,Goalkeeper,0.089574581,0.363733312,0.226653947
48015,Lukas Hradecky,2023,Goalkeeper,0.225186715,0.2397037,0.232445207
48066,Andy Carroll,2015,Attack,0.321519529,-0.074825965,0.123346782
48067,Artem Dzyuba,2018,Attack,0.330710734,0.469379839,0.400045286
48067,Artem Dzyuba,2020,Attack,0.167215804,0.359669178,0.263442491
48164,Slobodan Medojevic,2015,Midfield,-0.429212808,0.094950247,-0.167131281
48634,Fedor Kudryashov,2018,Defender,-0.348215144,-0.036151051,-0.192183098
48634,Fedor Kudryashov,2020,Defender,-0.178616339,0.2806084,0.050996031
48870,Jonas LÃ¶ssl,2015,Goalkeeper,0.258826715,0.485557767,0.372192241
49275,Albin Ekdal,2015,Midfield,0.192402468,-0.025645531,0.083378469
49275,Albin Ekdal,2018,Midfield,0.067111434,0.087237128,0.077174281
49275,Albin Ekdal,2020,Midfield,-0.370964974,-0.030694472,-0.200829723
49319,Mark Bunn,2015,Goalkeeper,-0.438714112,0.350927836,-0.043893138
49327,Bradley Johnson,2015,Midfield,0.319458392,0.39704267,0.358250531
49499,Georginio Wijnaldum,2015,Midfield,0.350530653,0.367172054,0.358851354
49499,Georginio Wijnaldum,2017,Midfield,0.537623223,0.322090771,0.429856997
49499,Georginio Wijnaldum,2018,Midfield,0.644758226,0.246026889,0.445392558
49499,Georginio Wijnaldum,2020,Midfield,0.562562078,0.224956087,0.393759082
49499,Georginio Wijnaldum,2021,Midfield,-0.140727238,0.125815862,-0.007455688
49501,Elias Kachunga,2015,Attack,-0.242256843,0.407686741,0.082714949
49655,Rickie Lambert,2015,Attack,-0.237079118,0.237301295,0.000111088
49723,Timothy Chandler,2015,Defender,0.067742846,0.234166618,0.150954732
49730,Sebastian Jung,2015,Defender,0.412953165,0.203899195,0.30842618
49734,Jan Kirchhoff,2015,Defender,-0.103959437,-0.151067503,-0.12751347
49804,Jordan LotiÃ¨s,2013,Defender,-0.273275767,-0.000277906,-0.136776836
49872,Djamel Bakar,2015,Attack,0.310158468,-0.195513774,0.057322347
50057,Aaron Ramsey,2015,Midfield,0.575249176,-0.112239522,0.231504827
50057,Aaron Ramsey,2020,Midfield,0.42085174,0.492184481,0.45651811
50057,Aaron Ramsey,2022,Midfield,0.035701531,0.104401406,0.070051469
50057,Aaron Ramsey,2022,Midfield,0.331779642,0.456984741,0.394382192
50057,Aaron Ramsey,2022,Midfield,0.094631502,0.222260165,0.158445833
50057,Aaron Ramsey,2022,Midfield,0.13368866,-0.090722482,0.021483089
50057,Aaron Ramsey,2022,Midfield,0.035701531,0.104401406,0.070051469
50057,Aaron Ramsey,2022,Midfield,0.331779642,0.456984741,0.394382192
50057,Aaron Ramsey,2022,Midfield,0.094631502,0.222260165,0.158445833
50057,Aaron Ramsey,2022,Midfield,0.13368866,-0.090722482,0.021483089
646658,Aaron Ramsey,2022,Midfield,0.035701531,0.104401406,0.070051469
646658,Aaron Ramsey,2022,Midfield,0.331779642,0.456984741,0.394382192
646658,Aaron Ramsey,2022,Midfield,0.094631502,0.222260165,0.158445833
646658,Aaron Ramsey,2022,Midfield,0.13368866,-0.090722482,0.021483089
646658,Aaron Ramsey,2022,Midfield,0.035701531,0.104401406,0.070051469
646658,Aaron Ramsey,2022,Midfield,0.331779642,0.456984741,0.394382192
646658,Aaron Ramsey,2022,Midfield,0.094631502,0.222260165,0.158445833
646658,Aaron Ramsey,2022,Midfield,0.13368866,-0.090722482,0.021483089
50142,Vincent Bessat,2015,Defender,0.384019992,-0.106088362,0.138965815
50174,Danny Rose,2015,Defender,-0.294479674,0.230690594,-0.03189454
50174,Danny Rose,2018,Defender,-0.271638906,-0.088004588,-0.179821747
50174,Danny Rose,2018,Defender,-0.064665811,-0.302129423,-0.183397617
50174,Danny Rose,2018,Defender,-0.271638906,-0.088004588,-0.179821747
50174,Danny Rose,2018,Defender,-0.064665811,-0.302129423,-0.183397617
50202,Eden Hazard,2015,Attack,0.638416945,0.440663811,0.539540378
50202,Eden Hazard,2018,Attack,0.567635719,0.526218353,0.546927036
50202,Eden Hazard,2020,Attack,1,0.282030323,0.641015161
50202,Eden Hazard,2022,Attack,0.107935464,0.469115852,0.288525658
50219,Simon Mignolet,2015,Goalkeeper,0.252598064,0.393786818,0.323192441
50303,Tim Matavz,2015,Attack,-0.254578018,0.028358499,-0.113109759
50303,Tim Matavz,2015,Attack,0.663195411,0.016669007,0.339932209
50303,Tim Matavz,2015,Attack,-0.254578018,0.028358499,-0.113109759
50303,Tim Matavz,2015,Attack,0.663195411,0.016669007,0.339932209
50362,Fabian Delph,2015,Midfield,0.354193395,0.248846457,0.301519926
50362,Fabian Delph,2018,Midfield,-0.346595309,0.045055794,-0.150769757
50477,Yohan Benalouane,2015,Defender,0.150229445,0.279731021,0.214980233
50512,Anthony Modeste,2015,Attack,0.213189839,0.463439071,0.338314455
50577,Pierre Bengtsson,2015,Defender,-0.13434293,-0.283482641,-0.208912785
50577,Pierre Bengtsson,2020,Defender,-0.435998016,0.028265259,-0.203866379
51030,Maxime Baca,2015,Defender,0.514983443,0.358473349,0.436728396
51035,Johny Placide,2015,Goalkeeper,0.434207048,0.329517668,0.381862358
51100,Peter Pekarik,2015,Defender,-0.019476259,0.26842947,0.124476606
51100,Peter Pekarik,2020,Defender,0.458570485,0.040928201,0.249749343
51118,Adil Rami,2012,Defender,-0.04422939,0.126194151,0.040982381
51118,Adil Rami,2013,Defender,-0.49556676,-0.24077861,-0.368172685
51118,Adil Rami,2015,Defender,-0.632979152,-0.563314289,-0.59814672
51118,Adil Rami,2016,Defender,0.202330397,-0.078871506,0.061729445
51152,Aleksandar MitroviÄ‡,2015,Attack,0.438566581,-0.123181854,0.157692363
51152,Aleksandar MitroviÄ‡,2018,Attack,-0.351183268,0.109496043,-0.120843612
51152,Aleksandar MitroviÄ‡,2022,Attack,-0.24845663,-0.011683265,-0.130069948
51168,Jens Hegeler,2015,Midfield,0.597448924,0.280349345,0.438899135
51176,Marcel Risse,2015,Attack,-0.241461668,0.167282053,-0.037089808
51283,RÃ©mi Gomis,2015,Midfield,0.145815863,0.004230585,0.075023224
51321,Darren Randolph,2015,Goalkeeper,0.026997684,0.497709337,0.262353511
51346,Michael Lang,2018,Defender,0.179590847,0.415026993,0.29730892
51452,Joe Allen,2015,Midfield,0.28010474,0.304436628,0.292270684
51471,Mateo Kovacic,2015,Midfield,-0.076343301,-0.064418512,-0.070380906
51471,Mateo Kovacic,2016,Midfield,0.227641491,0.206049304,0.216845398
51471,Mateo Kovacic,2017,Midfield,0.562171582,0.653577515,0.607874548
51471,Mateo Kovacic,2018,Midfield,0.365397481,-0.020964496,0.172216492
51471,Mateo Kovacic,2020,Midfield,0.33401522,-0.100563639,0.11672579
51471,Mateo Kovacic,2022,Midfield,-0.016492856,-0.168083116,-0.092287986
51471,Mateo Kovacic,2024,Midfield,0.487922046,0.091556796,0.289739421
51540,Henri Saivet,2015,Midfield,-0.082002562,-0.056601176,-0.069301869
51540,Henri Saivet,2015,Midfield,0.243705435,-0.017186409,0.113259513
51540,Henri Saivet,2015,Midfield,-0.082002562,-0.056601176,-0.069301869
51540,Henri Saivet,2015,Midfield,0.243705435,-0.017186409,0.113259513
51676,Ermin Bicakcic,2015,Defender,-0.190725074,-0.033960227,-0.112342651
51972,Robbie Kruse,2015,Attack,0.634780291,-0.012567339,0.311106476
51977,Pavao Pervan,2023,Goalkeeper,-0.318993337,0.323470236,0.00223845
52119,Patrick van Aanholt,2015,Defender,0.112557939,0.316814467,0.214686203
52119,Patrick van Aanholt,2020,Defender,-0.097430708,0.467012611,0.184790952
52188,Robert Gucher,2015,Midfield,0.262200426,0.259364211,0.260782319
52345,Didier Digard,2015,Midfield,-0.287724952,-0.273162207,-0.280443579
52348,Benjamin HÃ¼bner,2015,Defender,-0.71419026,0.02744375,-0.343373255
52403,Dimitrios Siovas,2016,Defender,-0.06870453,-0.126363123,-0.097533826
52403,Dimitrios Siovas,2017,Defender,-0.12541109,-0.48319775,-0.30430442
52403,Dimitrios Siovas,2018,Defender,0.087942982,-0.003963528,0.041989727
52403,Dimitrios Siovas,2019,Defender,-0.054360178,0.024991465,-0.014684357
52403,Dimitrios Siovas,2020,Defender,0.213580031,0.14901329,0.18129666
52530,Sven Schipplock,2015,Attack,-0.21850159,0.568318481,0.174908446
52570,Fraser Forster,2015,Goalkeeper,0.249951072,0.196772898,0.223361985
52595,Fabian Frei,2015,Midfield,0.709648543,0.451212234,0.580430388
52744,SÃ©bastien WÃ¼thrich,2015,Midfield,0.185576665,0.239057532,0.212317098
52746,Nill De Pauw,2015,Attack,0.646646967,0.110546952,0.378596959
53173,Philipp Wollscheid,2015,Defender,-0.119374593,-0.068457133,-0.093915863
53350,Egor Filipenko,2015,Defender,0.337757154,-0.005882622,0.165937266
53360,Jay RodrÃ­guez,2015,Attack,0.702397172,0.075616608,0.38900689
53418,Kevin Kampl,2015,Midfield,-0.164256444,-0.161988331,-0.163122388
53418,Kevin Kampl,2023,Midfield,0.490635577,0.065035186,0.277835382
53437,Bastian Oczipka,2015,Defender,-0.454537863,0.064987612,-0.194775125
53622,Ä°lkay GÃ¼ndoÄŸan,2012,Midfield,-0.580951708,0.224223095,-0.178364307
53622,Ä°lkay GÃ¼ndoÄŸan,2015,Midfield,0.568429654,-0.013936697,0.277246479
53622,Ä°lkay GÃ¼ndoÄŸan,2018,Midfield,0.383930998,0.503655468,0.443793233
53622,Ä°lkay GÃ¼ndoÄŸan,2020,Midfield,0.78635755,0.280704884,0.533531217
